"id","job_id","skill"
"22012","10476","Ish bilimini rivojlantirishga istak"
"22013","10477","?? ????? 09:00 ??? 19:00 ????"
"22014","10477","18 ????? 35 ?????? ????? ????"
"22015","10478","Texnik qiziqish qobilyati"
"22016","10478","Yosh 20 - 32"
"22017","10478","Ishga ma'sulyat bilan yondashish"
"22018","10478","Ishga suxbatdan so`ng qabul qilish"
"22019","10478","10 kunlik sinov muddati"
"22020","10479","?????? ???????? ? ?????????? ?????"
"22021","10479","???????????? ????????"
"22022","10479","??????????? ?????"
"22023","10480","Ish tajribasi (B?D mahsulotlari bo'yicha)"
"22024","10480","Ishga o'z vaqtingizda kelish"
"22025","10480","Ichki tartibni saqlash"
"22026","10481","20-25 yosh chegarasi"
"22027","10481","Toshkent shahrida istiqomat qilishi"
"22028","10481","Jamoa bilan ishlay olish"
"22029","10482","?????? ?????????? ?????? ??????"
"22030","10482","??????? ???????"
"22031","10483","Rus tili bilishi"
"22032","10483","Mehnatsevarlik"
"22033","10483","Bolalarga mehr bn o'zaro muomala qilish"
"22034","10484","Oliy ma'lumot (pedagogika yo'nalishi bo'yicha)"
"22035","10484","Bolalarga mehr-muhabbat va ijodiy yondashuv"
"22036","10484","Jamoada ishlash ko'nikmasi"
"22037","10484","2-3 yillik ish tajribasi"
"22038","10486","3 mahall issiq va mazali ovqat"
"22039","10486","Yotoq bor"
"22040","10486","Ozoda yuvinish xonasi va tahorat uchun sharoit bor"
"22041","10487","3 mahal issiq va mazali ovqat"
"22042","10487","Yotoq bor"
"22043","10487","Ozoda yuvinish xonasi va tahorat uchun sharoit bor"
"22044","10488","Shaxarni yaxshi bilish"
"22045","10488","Kompyuter k≥nikmalari bilish"
"22046","10488","Xush muomilali"
"22047","10492","?????????? ?????? ????????"
"22048","10492","??????? ????? ????? ?????? ?????"
"22049","10492","????? ????????? ???????"
"22050","10493","Azo bo'lish"
"22051","10496","20-25 yoshdagi"
"22052","10496","Kamera oldida ozini tuta bilish"
"22053","10496","Jamoa bilan ishlay olish"
"22054","10496","Muammoli vaziyatlarda ozini tuta bilish"
"22055","10496","Toshkent shahrida istiqomat qilish"
"22056","10498","18-28 yoshdagi ayollar va qizlar"
"22057","10498","Ish tartibi yoki ishajblikka aka bilishi"
"22058","10498","Mijozlar bilan aloqalarini o'rganish qobiliyati"
"22059","10499","??? ???????"
"22060","10499","??????"
"22061","10499","?????? ?? ?? ????? ??????? ????? ???????????"
"22062","10501","Ustalik bilan"
"22063","10501","Usta"
"22064","10501","Ishchi"
"22065","10501","Ish qilishga tayyor"
"22066","10502","Kraska bo'limini tushunish"
"22067","10502","Aboy bo'limini tushunish"
"22068","10502","Kamputer exel ni yaxshi tushunish"
"22069","10503","Tosh ishlash uqiblari"
"22070","10503","Ish bilan mehnat qilishga tayyorlik"
"22071","10504","O'zbek tilida ravon so'zlasha olish"
"22072","10504","Tashki ko'rinishiga e'tiborli bo'lishi"
"22073","10504","18-30 yoshgacha"
"22074","10504","Ishga ma'suliyat bilan yondashish"
"22075","10506","Sifatli ish joyi"
"22076","10506","Yo'qoti muhimi"
"22077","10506","Kompyuterda ishlash"
"22078","10507","Yoshi 25-45"
"22079","10507","Haqiqatdan pul topmoqchi bo?lgan odamlar"
"22080","10509","?sh cheg?rasi 20-40 oraligi"
"22081","10509","?????????????"
"22082","10509","?zbek tilida ravon gapirish (shevalar siz)"
"22083","10509","???? ?? ??????? ?????"
"22084","10509","??????ni tushunish (bu asosiysi)"
"22085","10509","Sotuv b??icha tajribaga ?ga b?lishligi shart"
"22086","10510","18-35 yosh oralig'ida bo'lish"
"22087","10510","Ishga mas'uliyat bilan yondashish"
"22088","10510","O'zbek tilida ravon so'zlashish"
"22089","10511","Yaxshi kommunikatsiya ko'nikmalari"
"22090","10511","18-25 yosh oralig'ida bo'lish"
"22091","10511","Sotuv bo'yicha tajriba"
"22092","10511","Toshkent shahar hududidan bo'lgan"
"22093","10512","Malakali mutaxassislarni mebellar ishlab chiqarish zavodi uchun kerakli malakali bilim va ko'nikmalar"
"22094","10512","18-40 yoshdagi soxta ishlaydigan mutaxassislar talab etiladi"
"22095","10513","Ishga mas'uliyat bilan yondashish"
"22096","10513","Yoshi 18-25"
"22097","10513","O'zbek tilida ravon so'zlashish"
"22098","10514","Oliy maÆlumot (pedagogika yoænalishi boæyicha)"
"22099","10514","Ish tajribasi"
"22100","10514","Bolalarga mehr-muhabbat"
"22101","10514","Jamoada ishlash koænikmasi"
"22102","10515","??? ?????? 100% ????????? ??????"
"22103","10515","?????? ?? ?????????? ?????"
"22104","10516","?? 18 ??? 30 ????"
"22105","10516","??? ?? ?????? ??????? ??????"
"22106","10517","Mehnat kodeksi bilimi"
"22107","10517","Mazali tushlik"
"22108","10518","Malakali mutaxassislarni qabul qilish"
"22109","10522","Tikish bilimi"
"22110","10523","Kassirlik tajribasi"
"22111","10524","Toshkentda muhim yashidigan"
"22112","10524","Rustilini bilish"
"22113","10524","Yosh chegarasi 18-25"
"22114","10524","Hushmuomila"
"22115","10524","Chilonzor tomonda yashidigan"
"22116","10525","Talab qilinadigan tajriba - 7 oy yoki 1 yil"
"22117","10526","JOWI WAITER programmasini biliish"
"22118","10526","Pokiza va ishga mas'uliyatli"
"22119","10526","18-30 yosh oralig'ida bo'lish"
"22120","10528","Yoshi 18-27"
"22121","10528","Ishga mas'uliyat bilan yondashish"
"22122","10528","O'zbek va rus tilida ravon so'zlashish"
"22123","10528","Kompyuterga ishlay olish"
"22124","10528","Ichki tartib va qoidalarga rioya qilish."
"22125","10529","+20░ +25░ ?????? ?????????? ??? ?????? ?????"
"22126","10529","18-45 ??"
"22127","10529","????? ?? ???????? ????? ???????"
"22128","10532","Ma'lumot va stolichaga ega bo'lish"
"22129","10533","??????? ???????? ?????????"
"22130","10533","????? ??? ?????? ????? ??????"
"22131","10533","?????? ??? ??????????? ??????????? ???????? ?????? ?????"
"22132","10535","O?RGATAMIZ"
"22133","10536","Ishga kirishuvchan bo'lishi kerak"
"22134","10539","Ish bilish, jismoniy kuchga ega bo'lish"
"22135","10539","Kompyuterda ishlash"
"22136","10539","Ishonchli va ishonchsizlik tuyulmasi bor bo'lishi"
"22137","10541","18-50 yosh oraligæida boælish"
"22138","10541","Jismoniy tayyorgarlik va tajriba kerak emas"
"22139","10541","Faol, mehnatkash va masÆuliyatli boælish"
"22140","10542","Malakali va tajribali bo'lishi shart"
"22141","10542","20-35 yosh"
"22142","10542","Mas'uliyatli va chaqqon bo'lishi kerak"
"22143","10543","Muhim, shu sohaga qiziqadiganlar uchun ham o?zimiz o?rgatamiz"
"22144","10543","18 dan 32 yoshgacha"
"22145","10544","Rus tilini boshlang'ich darajada bilish"
"22146","10544","Chiroyli tashqi ko'rinishga ega bo'lish"
"22147","10545","?????????"
"22148","10545","??????????"
"22149","10545","CRM ?? ?? ?????????"
"22150","10546","??????????????"
"22151","10546","??????? 6 ?? ?????????? ???????"
"22152","10546","?????? ???? ?????????"
"22153","10547","Haydovchilik sertifikati"
"22154","10548","Ish bilimi"
"22155","10548","Ishga soliq"
"22156","10550","18 yoshdan yuqori erkaklar"
"22157","10550","Alkogol va tamaki mahsulotlar bilan ishlash bo'yicha cheklovlar"
"22158","10550","21 yoshdan yuqori ayol-qizlar"
"22159","10552","Chiroyli ko'rinish"
"22160","10552","Tozalikga rioya qilish"
"22161","10552","21-30 yosh"
"22162","10553","Mas'uliyat"
"22163","10553","Gavdali bo'lish"
"22164","10553","Jiddiylik"
"22165","10554","Rus tili bilishi"
"22166","10554","O'zbek tili bilishi"
"22167","10555","19-yoshdan 30-yashgacha"
"22168","10555","Sotuvchilik bilan bog'liq tajriba"
"22169","10555","Savdo va marketing bilan bog'liq bilimlar"
"22170","10556","?????"
"22171","10556","??????"
"22172","10556","??????  ?? ?????? ?????"
"22173","10558","Yosh: 20-40"
"22174","10560","Doimiy rivojlanishga bo'lgan ishtiyoq"
"22175","10560","Ish bilan mas'uliyatli"
"22176","10560","Yasha: 20-35"
"22177","10560","Tartib qoidalarga rioya qilish"
"22178","10560","Nutqi ravon"
"22179","10561","Yaxshi ish bilishi talab etiladi"
"22180","10561","18 dan 32 yoshgacha"
"22181","10561","Ish tajribasi muhim emas"
"22182","10563","18-30 yoshdagi erkaklar"
"22183","10563","Ishga vaqtida kelishish"
"22184","10563","Ish bilan shug'ullanishga tayyorlik"
"22185","10564","18 - 35 yosh oralig'i"
"22186","10565","Tikishni bilish"
"22187","10566","Chakalar kabi yaxshi huylar"
"22188","10566","Ish boshqa rivojlanishini oshirish uchun rus tilini bilar bo'lish"
"22189","10566","Hu?snu? ?d?b va kommunikatsiya yetenagi"
"22190","10567","Obed va kechki ovqat ishxona tajribasi"
"22191","10567","23-50 yoshgacha"
"22192","10568","?????? ????????? ???????"
"22193","10568","??????????"
"22194","10568","??????? ????????? ????????"
"22195","10568","??????? ??????"
"22196","10568","??????????"
"22197","10568","???????????????"
"22198","10570","??????????????????"
"22199","10570","????????? ??????????? ?????????"
"22200","10570","????????? ????"
"22201","10570","???? ? ????? ????????"
"22202","10570","????????"
"22203","10570","??????? ????????? ? ?????"
"22204","10571","Oæxshash lavozimda ish tajribasi - kamida 1 yil"
"22205","10571","Rus va oæzbek tillarini erkin bilish (ingliz tili plyus boæladi)"
"22206","10571","Oæz ishlarining kompyuter portfoliolaridan ishonchli va savodli foydalanish"
"22207","10571","Ogæzaki va yozma savodxonlik"
"22208","10572","masulatli boshi kerak"
"22209","10573","Kerakli ma'naviyatlarga ega bo'lish"
"22210","10573","Ma'suliyatli hodimlar"
"22211","10573","Yosh 18-30"
"22212","10574","Mas'uliyatlilik va diqqatlilik"
"22213","10574","Smartfondan yaxshi foydalanish koænikmasi"
"22214","10574","Savdo yoki mahsulotlar bazalari bilan ishlash tajribasi"
"22215","10574","Muloqotga ochiq va odamlarga yordam berish istagi"
"22216","10575","????????, ??????????"
"22217","10575","?????? ?? ??????? ??????? ????? ?????"
"22218","10575","?????? ?????? ???????? ?????????"
"22219","10576","25 ????? 45 ?????? ??????"
"22220","10576","?? ????? 9:00 ??? 21:00 ????"
"22221","10577","Korxona ichki tartib qoidalariga rioya qilish"
"22222","10577","Xush muomilalik"
"22223","10577","Kompyuter k≥nikmalari"
"22224","10578","18 ????? ????? ??????"
"22225","10580","18-30 ?????"
"22226","10581","Navigator bilishi"
"22227","10581","Mas'uliyatli boælish"
"22228","10581","Motosikl yoki avtomobil ega boælish"
"22229","10581","Ijaraga olish imkoniyati"
"22230","10582","????????? ?????"
"22231","10582","?????? ???? ?????????"
"22232","10582","???? ?????? ????chli"
"22233","10583","???????????? ?????????"
"22234","10583","??????? ???????????"
"22235","10584","Chegaralanmagan yosh"
"22236","10584","Internetga kirish bilishi"
"22237","10585","Ish bilan bog'liq sohasida tajriba (Opit shart emas)"
"22238","10585","Sumkaga bo'lgan daromad (Opit shart emas)"
"22239","10586","Yoæl yordamchi sistemalari bilan ishlash"
"22240","10586","MasÆuliyatli va ishonchli boælish"
"22241","10586","Motosikl va/yo avtomobilga ega boælish"
"22242","10588","Profesional konditorlikda tajriba"
"22243","10588","Keks va desertlar ustasi"
"22244","10588","Ehtiyojlatiladigan sanitariya qoidasi"
"22245","10590","Intiluvchanlik"
"22246","10590","Hushmuomalalik"
"22247","10590","Intizomlilik"
"22248","10592","RUS TILINI BILISHI"
"22249","10593","shashlik pishirish bilishi"
"22250","10594","?????? ?? ?????????? ????? ??????? ?????????"
"22251","10594","??????? ????? ???????"
"22252","10594","?????????????"
"22253","10594","???????? ????? ????? ?????? ??????"
"22254","10595","Bolalarga sevgi va muhabbat"
"22255","10595","2-3 yillik ish tajribasi"
"22256","10595","Oliy pedagogika ma'lumoti"
"22257","10595","Jamoatda ishlash ko'nikmasi"
"22258","10597","????????? ?? ???? ????"
"22259","10597","?????? ??????? ?????? ??????????"
"22260","10597","?? 19 ????? 49 ??????"
"22261","10599","?????? ?????? ???????? ?????????"
"22262","10599","??????????"
"22263","10599","????????"
"22264","10599","?????? ?? ??????? ???????"
"22265","10600","???? ????????? ????? ???????"
"22266","10600","????? ????????"
"22267","10600","???? ?????? ?? ?????????? ???? ?????"
"22268","10600","?????????? ?? ????????? ?????"
"22269","10602","Fluency in Uzbek language"
"22270","10602","Knowledge of GREEN CARD application process"
"22271","10602","Strong attention to detail"
"22272","10604","Rustili odam"
"22273","10604","Hushmuomila yetashtirish"
"22274","10606","Sotuv ishlarida malakali"
"22275","10606","Ish bilan shug'ullanishga tayyorlik"
"22276","10607","Ishga kechikmaslik"
"22277","10607","MasÆulyatli"
"22278","10607","O'zbek tili 100% bilishi"
"22279","10607","Hushmuomala"
"22280","10607","Toshkent shaharda istiqomat qilishi"
"22281","10608","????????? ???? ?????"
"22282","10608","????? ????? ???? ????? ?????"
"22283","10608","?? ?????????? ?????1 ????? ????? ???????"
"22284","10608","????????? ?????? ????????? ??????????"
"22285","10608","???? ????????? ????? ?? ??????? ???????"
"22286","10609","Qurilish sohasida tajriba"
"22287","10609","Yaxshi kommunikatsiya qobiliyatlari"
"22288","10609","e.t.c."
"22289","10610","????? ????????????"
"22290","10610","????? ????? ?????? ?????"
"22291","10610","??????? ????????? ????? ?????"
"22292","10610","????? ?????? ??????? ????"
"22293","10611","Sudlanmaganlik"
"22294","10611","MIB va Alimenti bo'lmaganlik"
"22295","10611","Sog'lom bo'lish"
"22296","10612","??????? ??????????? ?????????? ???? ?????????"
"22297","10612","?? ??????? ???????? ???? ?????"
"22298","10612","???????? ?????? ????????????? ??? ?????"
"22299","10613","????????? ???"
"22300","10613","??? 18 ????? ?????"
"22301","10614","????? ?????"
"22302","10615","25-45 ??"
"22303","10615","???? ??????????? ?????????????? ???????"
"22304","10616","20 yashdan 40 yoshgacha bolgan oÆgÆil bolalar"
"22305","10616","Chaqqon, halol, mas'uliyatli bo'lish"
"22306","10616","Toshkent shahri yoki Toshkent viloyatida doimiy ro'yxatda turish kerak"
"22307","10617","IELTS 7.0+"
"22308","10617","Fluent in Uzbek, Russian, and English"
"22309","10618","Hushmuomila va kirishimli bo`lish"
"22310","10618","O`zbek tilida ravon gaplashish"
"22311","10618","Ishga mas'uliyat bilan yondashish"
"22312","10618","Ichki tartib va qoidalarga rioya qilish"
"22313","10618","Russ tilini bilish"
"22314","10618","Tartib qoidalarga rioya qilish"
"22315","10618","Doimiy rivojlanish va o'sish ishtiyoqi"
"22316","10619","??????? ?????????"
"22317","10619","????? ??????? ?????? ???????"
"22318","10620","?? ?????????"
"22319","10620","?????"
"22320","10620","?????????"
"22321","10620","??????????"
"22322","10620","???????"
"22323","10620","??????-???????"
"22324","10620","????? ???????"
"22325","10623","???????"
"22326","10623","????? ??????"
"22327","10623","???????????"
"22328","10624","????"
"22329","10624","????????? ????? ?????"
"22330","10624","??: 20-40"
"22331","10625","?????????? ??????????????"
"22332","10625","??????? ???? 18-26"
"22333","10627","Depends on the position"
"22334","10628","Qizlar uchun ish"
"22335","10628","30 yoshga yetishuv"
"22336","10629","???? ??????? ?????"
"22337","10629","?????????????? ???? ??????"
"22338","10629","?????? ??????????? ?????"
"22339","10630","Savdo sotiq bilimlari"
"22340","10630","Maishiy texnika va elektronika sohasida tajriba"
"22341","10631","18dan yosh"
"22342","10631","Sotish bilan shug'ullanishga ishontirish"
"22343","10632","???? ????????? ??????"
"22344","10632","???????? / ????????? ???ishi"
"22345","10633","Ish bilan shug'ullanishga tayyorlik"
"22346","10633","25 - 45 yosh"
"22347","10633","Masofaviy ishonchlilik"
"22348","10633","Ishga oid sertifikatlar"
"22349","10633","Qo'shimcha mehnat"
"22350","10634","B2 Sefr"
"22351","10635","Qat'iyatli"
"22352","10635","Harakatchan"
"22353","10635","Ishini mas'uliyat bilan bajaradigan"
"22354","10636","1 yillik tajribaga ega bo?lishi"
"22355","10636","O?ziga ishongan,tartibli bo?lishi"
"22356","10636","Hech qanday ≥qishda ≥qimaydigan"
"22357","10636","Bolalar bilan ishlay oladigan tajribali bo'lishi kerak"
"22358","10637","?????????????"
"22359","10637","?????? ?? ?????????"
"22360","10639","Motosikl yoki avtomobil olganligi"
"22361","10639","Mas'uliyatli va ishga oid"
"22362","10640","Ozoda"
"22363","10640","MasÆuliyatli"
"22364","10640","OÆz ishining ustasi"
"22365","10641","Ozoda"
"22366","10641","Yoshi 25 dan 45 gacha"
"22367","10641","MasÆuliyatli"
"22368","10641","OÆz ishining ustasi"
"22369","10643","18-40 ????? ?????"
"22370","10643","?? ????????? ????????????"
"22371","10644","?? ???? ?????? ????????"
"22372","10645","?????? ???????? ? ?????????? ??????"
"22373","10645","?????????? ? ???????????????"
"22374","10645","?????????? ??????? ????????"
"22375","10647","Yoshi 18 dan 20"
"22376","10647","Erkaklar"
"22377","10648","??????????????????"
"22378","10648","?????? ?????????? ? ???????? ??????"
"22379","10648","??????????"
"22380","10648","??????? ?????????"
"22381","10649","O'zbek tilida ravon so'zlashish"
"22382","10649","Ichki tartib va qoidalarga rioya qilish"
"22383","10649","Yoshi 18-25"
"22384","10649","Kunduzgi ta'lim talabalari bezovta qilmang"
"22385","10649","Ishga mas'uliyat bilan yondashish"
"22386","10650","Mebel xomashyo omborxona mudiri sohasi bo'yicha 1-3 yillik ish tajribasi"
"22387","10650","Ishga nisbatan masuliyatli bo'lishi"
"22388","10650","Yumshoq mebel ishlab chiqarish sohasida 1 yillik ish tajribasi"
"22389","10650","Mebel yig'ish bo'yicha 1 yillik ish tajribasi"
"22390","10651","Knowledge of Russian language"
"22391","10653","Internetda ishlash ko'nikmalariga ega bo'lish"
"22392","10653","Mas'uliyatli bo'lish"
"22393","10654","18 dan 30 yoshgacha"
"22394","10654","Eng kamida 1 yil ish tajribasi"
"22395","10655","Uzoqdan kelganlarga yotish uchun joy 2 maxal ovqat beriladi."
"22396","10656","Mas'uliyatli bo'lish"
"22397","10656","Xodimlik bilasizlik"
"22398","10656","Til bilimi (OÆzbek va Qoraqalpaq tilida)"
"22399","10656","Xushmuomala"
"22400","10657","Oldin savdoda ishlagan bo'lishi"
"22401","10657","Rus tili muloqot darajasida bilmishi"
"22402","10658","Yoqimli ishchi"
"22403","10659","Ish bilan muomala qilishga tayyorlik"
"22404","10659","Kelinish va ish bilan shugæullanishga tayyorlik"
"22405","10659","18-38 yoshdagi qiz va ayollar"
"22406","10661","?????????? ????????"
"22407","10661","???? ?????????? ????? ?????"
"22408","10661","???????????? ??????"
"22409","10662","????? ?????????? ??? ?????"
"22410","10662","??? 18 ????? 45 ??????"
"22411","10662","????? ???? ?????"
"22412","10664","30dan 40gacha ayol kishi b⌠liwi"
"22413","10665","Tajribasi bor"
"22414","10665","Hushmomilalik"
"22415","10665","Mas'ulyatli"
"22416","10665","O'zbek tilida ravon muloqot qilishi"
"22417","10667","??? ????"
"22418","10667","?????? ????"
"22419","10667","????????????"
"22420","10667","??????? ???? ?????"
"22421","10667","??????????"
"22422","10668","Yosh chegarasi 25 yosh va undan yuqori"
"22423","10668","Tibbiyot soxasidan xabari bo'lishi"
"22424","10668","Ravon nutq"
"22425","10669","Telegram"
"22426","10669","Instagram"
"22427","10669","YouTube"
"22428","10669","Tiktok"
"22429","10669","Vkontak"
"22430","10670","Ishini vaqtida bajarish"
"22431","10670","Ichmidigan boÆlish"
"22432","10670","MasÆulyatli boÆlish"
"22433","10671","18-50 yosh oraligæida boælish"
"22434","10671","Faol, mehnatkash va masÆuliyatli boælish"
"22435","10671","Jismoniy tayyorgarlik va tajriba kerak emas"
"22436","10672","Bozor bilimi"
"22437","10672","Mijozlar bilan muomala qilish"
"22438","10672","Kompyuter dekstop dasturlarida ko'nikma"
"22439","10673","Ish bilan bogæliq soha boæyicha bilim va koænikma"
"22440","10673","Ish faoliyati uchun qiziqish"
"22441","10674","Ish vaqtida ishonchli bo'lishi"
"22442","10674","18-35 yosh oralig'ida bo'lishi"
"22443","10675","Ish bilan shug'ullanishga tayyormisiz"
"22444","10675","Kompyuter bilimlaringiz yaxshi"
"22445","10675","Ish tartibini saqlash qobiliyati bor"
"22446","10677","Internetga kirish imkoniyati"
"22447","10677","Kopyuter yoki smartfon bilishi"
"22448","10679","Yigitlik"
"22449","10679","Buyoqlilik"
"22450","10679","Qo'shinchalari yoki hiyla"
"22451","10679","Qizlik"
"22452","10679","Talabalik"
"22453","10680","O'zbek tilini 100% bilish"
"22454","10681","Knowledge of working with customer relationship management systems (such as CRM)"
"22455","10681","Ability to adapt to fast-changing conditions"
"22456","10681","Analytical skills"
"22457","10682","Kompyuterni va hisob-kitobni biliish"
"22458","10683","Bilmaganlarga orgatiladi"
"22459","10683","Viloyatdan kelganlarga yotoq joy bor"
"22460","10684","???????? ??????????? ?????? ????."
"22461","10684","???: 18-50"
"22462","10684","?????: ????????"
"22463","10685","Yosh 20-30"
"22464","10685","O'zbek tilida ravon gapira olishi kerak"
"22465","10685","Aktiv bo'lishi"
"22466","10686","Mavqeydagi ishda tajribali bo'lish"
"22467","10686","Nutqi ravon odam"
"22468","10686","Tez muloqot qilish qobiliyati"
"22469","10688","???????? ???????? ????? ????????"
"22470","10688","??????????? ?? ?????? ????????????"
"22471","10689","Kamida 6 oy tajriba"
"22472","10689","UzumNasiya programmasida ishlay olish"
"22473","10689","Sotuv operatorligi tajribasi"
"22474","10690","Sotuvda tajriba"
"22475","10690","Foydalanuvchilar bilan ishlashda mahir"
"22476","10690","Yaxshi kommunikatsiya qobiliyati"
"22477","10691","???????? ?????????????"
"22478","10691","??????? ??????? ???"
"22479","10691","???????????? ??????????"
"22480","10693","Amaliyot vaqtida tartibli bo'lish"
"22481","10693","Faol ishtirok etish"
"22482","10693","Xaqqoniy va to'g'ri so'z bo'lish"
"22483","10694","Mantiqiy fikr yuritish"
"22484","10694","Savollarga to'g'ri javob bermoq"
"22485","10698","Amaliyot vaqtida tartibli bo'lish"
"22486","10698","Faol ishtirok etish"
"22487","10698","Xaqqoniy va to'g'ri so'z bo'lish"
"22488","10699","Ishchi"
"22489","10699","Fikr osti"
"22490","10702","Excel bilish"
"22491","10702","Kompyuter bilimlari"
"22492","10702","1C dasturini bilish"
"22493","10703","???????"
"22494","10703","???????????? ???????????"
"22495","10704","Kelishilgan xolda ishlash"
"22496","10705","18-35 ??"
"22497","10705","???? ????? ?????????"
"22498","10706","???????? ????"
"22499","10706","???????? ???????"
"22500","10707","Sotish va marketologiya bilimlari"
"22501","10707","Kompyuter bilimlari"
"22502","10707","Shartnomaviy tuzilmalar bo'yicha tajriba"
"22503","10708","Stressga chidamlilik"
"22504","10708","Rivojlanishga tayyor"
"22505","10708","Hushmuomala (ochiqlilik)"
"22506","10708","Treninglarda qatnashishga tayyor"
"22507","10708","Yosh chegarasi 19 - 30 yoshgacha"
"22508","10708","Ma'sulyatlik halol"
"22509","10711","18 ???"
"22510","10712","O'zbek tilini 100% bilish"
"22511","10713","Ma'lumotlar: IT sohasida bilim borligi zarur"
"22512","10713","Xususiyatlar: 18-25 yosh"
"22513","10714","??????? ???????"
"22514","10714","????? ???????? ????????????"
"22515","10715","??? ?????? ?????"
"22516","10716","25-45 yosh"
"22517","10716","Yuvinishga sharoitlar mavjudligi"
"22518","10716","Ishlashga qodirlik"
"22519","10718","??????????"
"22520","10718","??????????????"
"22521","10719","??? ?????? ????????? 100 %"
"22522","10720","?? ?????????"
"22523","10720","??????????? ????? ??????? ?????"
"22524","10720","??????? ??????????? ??? ?????"
"22525","10720","18-25 ?? ??????"
"22526","10722","???????????"
"22527","10722","??? 18-40 ?? ????????? ????????"
"22528","10722","??????????"
"22529","10723","G'amxo'rlik"
"22530","10723","E'tibor"
"22531","10724","Hushmuomalalik"
"22532","10724","Halollik"
"22533","10725","Hushmomilalik"
"22534","10725","Mas'ulyatli"
"22535","10725","O'zbek tilida ravon muloqot qilishi"
"22536","10725","Tajribasi bor"
"22537","10727","??????????"
"22538","10727","???????????"
"22539","10728","?????"
"22540","10728","?????????"
"22541","10728","??????"
"22542","10730","Problem-solving skills"
"22543","10730","Good communication skills"
"22544","10730","Programming languages (e.g. Python, Java)"
"22545","10731","??????"
"22546","10731","?? ????? 8:00 ??? 19:00 ??"
"22547","10731","20-30 ???"
"22548","10732","Ozoda va mas'uliyatli"
"22549","10732","25 dan 45 yoshgacha"
"22550","10732","Oyim va shunchaki bilim"
"22551","10732","O'z ishining ustasi bo'lishi"
"22552","10733","30 yoshgacha yetarli chaqqon harakati"
"22553","10734","Bolalar bilan yaxshi chiqishib ketish"
"22554","10734","Rus tilini tushuntira oladigan darajada bilish"
"22555","10734","Odamlar bilan chiqishib ketish"
"22556","10734","Xarakatchanlik"
"22557","10735","???? 1-2 ???"
"22558","10736","Pasport, KoÆrpa, ToÆshak, Yastiq"
"22559","10738","Erkaklar uchun"
"22560","10738","3 yildan kam bo'lmagan ish tajribasi"
"22561","10738","Sharoitlarga rioya etish"
"22562","10738","Yotoq bo'lish"
"22563","10739","Kuniga ikki marta ovqat beriladi"
"22564","10739","Ish vaqti: 11:00 - 23:00"
"22565","10739","Yosh: 18-28"
"22566","10740","?????"
"22567","10740","????????????? ????? ??? ???????? ????????????? ??????"
"22568","10740","???????????"
"22569","10741","20-35 ?? ?????"
"22570","10741","?????????? ????? ????? ?????????"
"22571","10741","?????????? ?????? ??????"
"22572","10741","?? ??????????? ????? ?????"
"22573","10742","??????? ????"
"22574","10742","???????? ??????????????"
"22575","10742","???? ??????? ????"
"22576","10743","Ozoda va mas'uliyatli"
"22577","10743","25 dan 45 yoshgacha"
"22578","10743","O'z ishining ustasi bo'lishi"
"22579","10744","??????? ???? 1-2 ???"
"22580","10745","daromadli ishni bajara olish"
"22581","10745","onlayn platforma bilan ishlash"
"22582","10746","Xarakatchanlik"
"22583","10746","Chiqishib ketish ko'nikmasi"
"22584","10746","Rus tilini tushuntira oladigan darajada bilish"
"22585","10747","Strong problem-solving skills"
"22586","10747","Proficiency in programming languages like Java, Python, or C++"
"22587","10748","Pasport"
"22588","10748","KoÆrpa"
"22589","10748","Yastiq"
"22590","10748","ToÆshak"
"22591","10748","18-45 yosh"
"22592","10751","Ehtiromli va ishonchli bo'lish"
"22593","10751","Ish bilan tanish"
"22594","10752","Yotoq bor"
"22595","10752","3 mahal issiq va mazali ovqat"
"22596","10752","Ozoda yuvinish xonasi va tahorat uchun sharoit bor"
"22597","10753","30 yoshgacha etarlicha chaqaloq"
"22598","10753","Qulay ishlaydigan, harakterga ega boælish"
"22599","10755","Malakali tikuvchi, bichuvchi va upakovkachi"
"22600","10755","Ishga binoan jismonan pastlikni tahmin qila oladiganligi"
"22601","10755","Ish samaradorligini tanlash"
"22602","10756","??? ???????? 45 ???????"
"22603","10756","????? ?? ?????? ?????"
"22604","10756","??????????"
"22605","10756","?????????"
"22606","10757","Piyoda"
"22607","10757","Avtomobilda"
"22608","10757","Velosipetda"
"22609","10758","18-45 yoshgacha"
"22610","10758","Avto, velosiped yoki piyoda bo'lish"
"22611","10760","Ish huquqi bilimi"
"22612","10760","Yarimkiroq ish bilimi"
"22613","10761","Yashashga yaroqli 19-50 yoshdagi erkaklar"
"22614","10762","21 yoshdan ayollar-qizlar, 18 yoshdan erkaklar"
"22615","10762","Alkogol va tamaki mahsulotlari ish joyida taqiqlanadi"
"22616","10763","Kompyuter bo'yicha bilimlar"
"22617","10763","Ish faoliyati va mijoz xizmati bilan shug'ullanish"
"22618","10763","Sotuv va xizmat sohasida tajriba"
"22619","10764","Yosh 20dan 35 yoshgacha"
"22620","10764","Tushlik beriladi"
"22621","10765","Oliy ma'lumotli, psixologiya yo'nalishini tamomlagan"
"22622","10765","Hushmuomalalik"
"22623","10765","Halollik"
"22624","10767","Duradgonlik"
"22625","10767","Shaxmat ishi"
"22626","10768","18 yoshdan yuqori"
"22627","10768","Toshkent shahrida yashash"
