"id","job_id","keyword"
"42064","11414","Programming"
"42065","11414","Software Development"
"42066","11414","IT Developer"
"42067","11414","Tech Solutions"
"42068","11415","Daromad"
"42069","11415","Murojat"
"42070","11415","Kurator"
"42071","11416","???????"
"42072","11416","??"
"42073","11416","?????"
"42074","11417","?????"
"42075","11417","???????"
"42076","11417","?????"
"42077","11417","????????"
"42078","11418","yigitlar"
"42079","11418","??? ????????"
"42080","11418","sotuvchi"
"42081","11418","ish"
"42082","11418","??????????? ?????"
"42083","11419","ish"
"42084","11419","Toshkent"
"42085","11419","usta"
"42086","11419","remont"
"42087","11420","???? ????????"
"42088","11420","????"
"42089","11420","???????"
"42090","11420","?????"
"42091","11421","??"
"42092","11421","????"
"42093","11421","???????"
"42094","11421","???????"
"42095","11422","??"
"42096","11422","????? ???????"
"42097","11422","??????"
"42098","11423","????????"
"42099","11423","MAXS-HAYOT-??????????"
"42100","11423","???????"
"42101","11424","250.000dan 500.000gacha"
"42102","11424","vakansiya"
"42103","11424","savdo agenti"
"42104","11424","Jizzax"
"42105","11425","?????"
"42106","11425","??"
"42107","11425","???????"
"42108","11425","????????"
"42109","11426","Ayol kishi"
"42110","11426","administrator"
"42111","11426","Toshkent"
"42112","11426","Chinor Ta'lim"
"42113","11427","uyga hizmatchi"
"42114","11427","Toshkent"
"42115","11427","3.000.000"
"42116","11428","Ovqat"
"42117","11428","Uy iwlari"
"42118","11428","Toshkent"
"42119","11428","Hizmatchi"
"42120","11429","????? ??????"
"42121","11429","???????"
"42122","11429","???? ????????"
"42123","11430","aviachiptalar"
"42124","11430","ish"
"42125","11430","arzon"
"42126","11431","Ish"
"42127","11431","Savdo"
"42128","11431","Farg'ona"
"42129","11432","Afitsant"
"42130","11432","Barmen"
"42131","11432","Ish"
"42132","11432","Restoran"
"42133","11433","Ish o'rinlari"
"42134","11433","Buxoro"
"42135","11433","Savdo agenti"
"42136","11433","Valor distributor"
"42137","11434","sotuvchi"
"42138","11434","qizlar"
"42139","11434","Kinder Kids"
"42140","11434","ish"
"42141","11435","??"
"42142","11435","??????? ????"
"42143","11435","???????"
"42144","11436","?????"
"42145","11436","job vacancies"
"42146","11436","Andijon"
"42147","11436","???????"
"42148","11437","????????"
"42149","11437","Toshkent"
"42150","11437","Manager"
"42151","11437","??????"
"42152","11438","????????"
"42153","11438","??????"
"42154","11438","??"
"42155","11439","?????????"
"42156","11439","??????"
"42157","11439","???????"
"42158","11439","????"
"42159","11439","???????"
"42160","11439","??????????????"
"42161","11440","Dentaful dori zavodi"
"42162","11440","Toshkent"
"42163","11440","ishchilar"
"42164","11441","?????????????"
"42165","11441","????"
"42166","11441","????? ????? ?????"
"42167","11442","Call Center sotuv operatori"
"42168","11442","Ish"
"42169","11442","Toshkent"
"42170","11442","Operator"
"42171","11442","BozorimHR"
"42172","11443","Kelin"
"42173","11443","Maosh"
"42174","11443","Ko'ylaklar"
"42175","11443","Yopishtirish"
"42176","11443","Ishchi"
"42177","11444","????????"
"42178","11444","??"
"42179","11444","???????"
"42180","11445","???????"
"42181","11445","????????"
"42182","11445","???????"
"42183","11445","??????"
"42184","11446","???????"
"42185","11446","??????????"
"42186","11446","GIJJA STOP klinikasi"
"42187","11446","Far?ona"
"42188","11447","????? ?????????"
"42189","11447","????????"
"42190","11447","????????"
"42191","11448","erkaklar"
"42192","11448","Mebel ishchilari"
"42193","11448","maosh"
"42194","11448","Toshkent"
"42195","11449","Restoran"
"42196","11449","Ish"
"42197","11449","Yashnobod"
"42198","11449","Daromad"
"42199","11450","?? ????????"
"42200","11450","?????????"
"42201","11451","ish"
"42202","11451","kassir"
"42203","11451","maosh"
"42204","11451","kompaniya"
"42205","11451","bog'lanish"
"42206","11452","O'g'il"
"42207","11452","Ofitsiant"
"42208","11452","Qiz"
"42209","11452","Ish"
"42210","11452","Aile restoran"
"42211","11452","Farg'ona"
"42212","11452","Danarchi"
"42213","11453","IT"
"42214","11453","Toshkent"
"42215","11453","Java"
"42216","11453","software developer"
"42217","11454","servis"
"42218","11454","xizmat"
"42219","11455","Delish va Dilkash"
"42220","11455","hodim"
"42221","11455","restoran"
"42222","11455","lavozim"
"42223","11456","ichimlik do'koni"
"42224","11456","ish"
"42225","11456","maosh"
"42226","11456","qizlar"
"42227","11457","ish"
"42228","11457","do'kon"
"42229","11457","qizlar"
"42230","11458","??"
"42231","11458","???????? ???? ??????"
"42232","11458","?? ????????"
"42233","11458","??????"
"42234","11458","??????"
"42235","11458","????????"
"42236","11458","???????"
"42237","11459","Yotoq"
"42238","11459","Popcorn"
"42239","11459","Savdo"
"42240","11459","Ish"
"42241","11460","???????? ???? ??????"
"42242","11460","???? ?????"
"42243","11461","Sotuv"
"42244","11461","Rasim"
"42245","11461","Mijoz"
"42246","11461","Ish"
"42247","11461","Bolalar"
"42248","11462","Amerikanski Popcorin"
"42249","11462","is?"
"42250","11462","Popcorin sotish"
"42251","11462","vacancy"
"42252","11463","hodimlar"
"42253","11463","lavozimlar"
"42254","11463","restoran"
"42255","11463","kerak"
"42256","11464","Toshkent"
"42257","11464","Tech Solutions"
"42258","11464","Java Developer"
"42259","11465","ish"
"42260","11465","hudud"
"42261","11465","yarim etakchi"
"42262","11465","Toshkent"
"42263","11466","kuryer"
"42264","11466","Yandex eats"
"42265","11466","Toshkent shahar"
"42266","11466","daromad"
"42267","11467","Yandex eats"
"42268","11467","kuryer"
"42269","11467","Toshkent ish"
"42270","11468","Call Center"
"42271","11468","Operator"
"42272","11468","Toshkent"
"42273","11468","Ish"
"42274","11469","Call Center"
"42275","11469","Operator"
"42276","11469","Ish"
"42277","11469","Toshkent"
"42278","11469","Skladda"
"42279","11470","Olma do'konlari"
"42280","11470","Sotuvchi-kassir"
"42281","11470","Universal xodim"
"42282","11471","Sotuvchi-kassir"
"42283","11471","Olma do'konlari"
"42284","11471","Universal xodim"
"42285","11471","Ish o'rinlari"
"42286","11472","Tuy liboslari"
"42287","11472","Ish"
"42288","11472","Kirish"
"42289","11472","Tajriba"
"42290","11473","fabrika"
"42291","11473","ish"
"42292","11473","to'y liboslari"
"42293","11473","Toshkent"
"42294","11473","qiz"
"42295","11473","ayol"
"42296","11474","Oilaviy"
"42297","11474","ferma"
"42298","11474","ish"
"42299","11474","Chirchiq"
"42300","11475","Shogirt ish"
"42301","11475","Toshkent"
"42302","11475","Akfa"
"42303","11476","????????"
"42304","11476","???????"
"42305","11476","????? ???????? ?????"
"42306","11477","Toshkent"
"42307","11477","Kanstovar"
"42308","11477","Bosh xodim"
"42309","11478","Operator"
"42310","11478","Ish"
"42311","11478","Toshkent"
"42312","11479","??"
"42313","11479","?????????"
"42314","11479","??????"
"42315","11480","Andijon"
"42316","11480","Payvandchi"
"42317","11480","Kemasozlik"
"42318","11480","HYUNDAI&SAMSUNG"
"42319","11481","qizlar"
"42320","11481","leylekkids"
"42321","11481","bolalar kiyim do'koni"
"42322","11481","ishtop"
"42323","11482","?????"
"42324","11482","???????"
"42325","11482","??"
"42326","11483","??????? ?? ????"
"42327","11483","??????"
"42328","11484","Rossiya"
"42329","11484","ish"
"42330","11484","qabul"
"42331","11484","mehnat"
"42332","11485","ish"
"42333","11485","rossiya"
"42334","11485","sklad"
"42335","11485","ozon"
"42336","11485","pyaterochka"
"42337","11486","Transport"
"42338","11486","Logistika"
"42339","11486","Xodim"
"42340","11486","Ish"
"42341","11487","Ish"
"42342","11487","Andijon"
"42343","11487","Ayol"
"42344","11487","Kelishiladi"
"42345","11487","Erkak"
"42346","11488","Sotuvchi"
"42347","11488","Farg'ona"
"42348","11488","Gruzchik"
"42349","11488","HR mutaxassisi"
"42350","11489","Sotuv menejeri"
"42351","11489","Ayollar ishi Toshkent"
"42352","11489","Sotuv boshqaruvchi"
"42353","11490","??????? ??"
"42354","11490","????????? ?? ?????? ??"
"42355","11491","Toshkent"
"42356","11491","Tushlik korxona"
"42357","11491","ish"
"42358","11491","18-30 yosh"
"42359","11491","ayol"
"42360","11492","Sotuv Menejeri"
"42361","11492","Sotuv"
"42362","11492","Toshkent"
"42363","11492","Konsalting"
"42364","11492","Rivojlantirish"
"42365","11494","Toshkent"
"42366","11494","Call Center"
"42367","11494","Daromad"
"42368","11494","Tushlik"
"42369","11494","Operator"
"42370","11494","Karyera"
"42371","11495","Toshkent"
"42372","11495","Texnomart"
"42373","11495","Ishga joylashuv"
"42374","11495","Sotuv Menegeri"
"42375","11496","Kiyim"
"42376","11496","Ayol"
"42377","11496","Tikuvchi"
"42378","11496","Uychi"
"42379","11497","Sotuv bo'limi boshqaruvchisi"
"42380","11497","So'rovlar orqali sotuv"
"42381","11497","Call center"
"42382","11498","ish"
"42383","11498","Toshkent"
"42384","11498","Salomatlik Markazi"
"42385","11498","sotuvchi"
"42386","11498","operator"
"42387","11499","Sora kilit kompaniyasi"
"42388","11499","Sotuvchi"
"42389","11499","Oflayn"
"42390","11499","Toshkent"
"42391","11499","O'zbekiston"
"42392","11500","???????"
"42393","11500","???????? ?????????"
"42394","11500","??"
"42395","11501","restoran"
"42396","11501","ofitsiant"
"42397","11501","ish"
"42398","11502","koæylak"
"42399","11502","toshlar"
"42400","11502","ish"
"42401","11503","Toshkent"
"42402","11503","do'kon"
"42403","11503","texnika"
"42404","11503","idea"
"42405","11504","restoran ofitsianti"
"42406","11504","yangi sergili"
"42407","11504","ish"
"42408","11505","ko'ylak"
"42409","11505","Toshkent"
"42410","11505","toshlar"
"42411","11505","ish"
"42412","11506","shartnoma"
"42413","11506","sotuvchi"
"42414","11506","toshkent"
"42415","11506","elektronika"
"42416","11506","maishiy texnika"
"42417","11507","???????"
"42418","11507","?????????"
"42419","11507","?? ????????"
"42420","11507","???????"
"42421","11508","???????"
"42422","11508","???????"
"42423","11508","???????"
"42424","11508","?????????"
"42425","11509","Uchtepa tumani"
"42426","11509","savdo agenti"
"42427","11509","Toshkent"
"42428","11509","3 500 000 - 5 000 000 so?m"
"42429","11510","Medgorodok"
"42430","11510","O'yinchoq"
"42431","11510","Toshkent"
"42432","11510","18-25 yosh"
"42433","11511","???????? ?? ????????"
"42434","11511","??????"
"42435","11511","???????"
"42436","11511","???????"
"42437","11512","Savdo agenti"
"42438","11512","Sladkaya Sloboda"
"42439","11512","Toshkent"
"42440","11513","Mebel"
"42441","11513","Ish"
"42442","11513","Fabrika"
"42443","11513","Toshkent"
"42444","11514","toÆy liboslari"
"42445","11514","200$"
"42446","11514","Toshkent"
"42447","11514","bonus"
"42448","11514","sotuv konsultanti"
"42449","11515","1C dasturi"
"42450","11515","Excel"
"42451","11515","Farg'ona"
"42452","11515","Mindonobod"
"42453","11515","Ish haqi hisobchisi"
"42454","11515","Buxgalter yordamchisi"
"42455","11516","respsionist"
"42456","11516","ish"
"42457","11516","Toshkent"
"42458","11516","Grand Sport Club"
"42459","11517","??"
"42460","11517","???????? ??"
"42461","11517","???????"
"42462","11517","My Paket"
"42463","11518","kosmetolog"
"42464","11518","ish"
"42465","11519","mijozlar bilan ish"
"42466","11519","ayollar uchun ish"
"42467","11519","online ish"
"42468","11520","Plastmasa maydalash ustasi"
"42469","11520","Andijon"
"42470","11520","Ish"
"42471","11521","??"
"42472","11521","??????"
"42473","11521","??????????"
"42474","11521","????? ???"
"42475","11522","tikuvchi"
"42476","11522","dazmolchi"
"42477","11522","master"
"42478","11522","malakali"
"42479","11522","Toshkent"
"42480","11522","ish"
"42481","11523","???????"
"42482","11523","???????????"
"42483","11523","??"
"42484","11524","?????????"
"42485","11524","??????"
"42486","11524","????????"
"42487","11524","???????"
"42488","11524","??"
"42489","11525","ish"
"42490","11525","Toshkent"
"42491","11525","taklif"
"42492","11525","sotuv menejer"
"42493","11526","BTS Express Cargo Servis"
"42494","11526","3.000.000 - 3.500.000"
"42495","11526","Toshkent"
"42496","11526","ish"
"42497","11527","Sotuv menedjeri"
"42498","11527","Jizzax"
"42499","11527","Samarqand"
"42500","11527","Ish lavozimi"
"42501","11527","Sotuv operatori"
"42502","11527","Andijon"
"42503","11528","YIGITlar"
"42504","11528","Ish"
"42505","11528","Korxonada"
"42506","11529","Ish"
"42507","11529","Maosh"
"42508","11529","Manzil"
"42509","11529","YIGITlar"
"42510","11529","Ish vaqti"
"42511","11529","Kompaniya"
"42512","11529","Aloqa"
"42513","11530","call center"
"42514","11530","operator"
"42515","11530","Daraja Soft jamoasi"
"42516","11530","tajribali"
"42517","11530","ish"
"42518","11531","???????"
"42519","11531","????????"
"42520","11531","??"
"42521","11532","???????? ?? ????????"
"42522","11532","???????"
"42523","11532","??????"
"42524","11532","??????????"
"42525","11533","Metall"
"42526","11533","Xodim"
"42527","11533","Toshkent"
"42528","11533","Ish"
"42529","11534","qidirish"
"42530","11534","Toshkent"
"42531","11534","ish"
"42532","11534","Erkaklar"
"42533","11535","???? ????????"
"42534","11535","?? ??? ?????????"
"42535","11535","??????? ?????"
"42536","11536","ish"
"42537","11536","porcelain"
"42538","11536","kirish"
"42539","11537","ofis menejeri"
"42540","11537","Xalqaro kosmetologiya klinika"
"42541","11537","ish"
"42542","11537","O'zbekistan"
"42543","11538","Model"
"42544","11538","Ish"
"42545","11538","Medtexnika"
"42546","11538","Jizzax"
"42547","11539","sotuvchi"
"42548","11539","maslahatchi"
"42549","11539","kiyim"
"42550","11539","do'kon"
"42551","11540","Gruzchik"
"42552","11540","Granula ishlab chiqarish zavodi"
"42553","11540","Toshkent"
"42554","11541","ish"
"42555","11541","vakansiya"
"42556","11541","call markaz"
"42557","11541","hudud"
"42558","11542","vakansiya"
"42559","11542","ish"
"42560","11542","Garant Savdo Markazi"
"42561","11542","Chirchiq"
"42562","11543","administrator"
"42563","11543","brand face"
"42564","11543","qizlar"
"42565","11543","job vacancy"
"42566","11543","Toshkent"
"42567","11544","???????"
"42568","11544","??? ??"
"42569","11544","?? ??? ?????????"
"42570","11545","gruzchik"
"42571","11545","lavozim"
"42572","11545","Toshkent"
"42573","11545","sergeli"
"42574","11546","ish"
"42575","11546","tozalik"
"42576","11546","xodim"
"42577","11546","lavozim"
"42578","11547","??????"
"42579","11547","???????"
"42580","11547","SMART SCHOOL&CONSULT ???? ???????"
"42581","11547","????? ???????"
"42582","11548","qabul"
"42583","11548","Rossiya"
"42584","11548","Ish"
"42585","11549","????? ????????"
"42586","11549","???? ???????"
"42587","11549","??????"
"42588","11549","????????????"
"42589","11549","????"
"42590","11550","Qadoqlovchi"
"42591","11550","Yuk tashuvchi"
"42592","11550","Ish imkoniyatlari"
"42593","11551","ish"
"42594","11551","chet el"
"42595","11551","Rossiya"
"42596","11551","Dubay"
"42597","11551","Polsha"
"42598","11551","Germaniya"
"42599","11551","Angliya"
"42600","11552","Buxoro"
"42601","11552","Erkaklar"
"42602","11552","Yigitlar"
"42603","11552","Dastafka xizmati"
"42604","11553","ish"
"42605","11553","Samarqand"
"42606","11553","qizlar"
"42607","11553","optovik doÆkon"
"42608","11554","???????"
"42609","11554","?????????"
"42610","11554","??"
"42611","11554","???????????"
"42612","11555","????????"
"42613","11555","??"
"42614","11555","?????"
"42615","11555","??????"
"42616","11556","Toshkent"
"42617","11556","idea"
"42618","11556","sotuv"
"42619","11556","texnika"
"42620","11556","elektronika"
"42621","11556","filial"
"42622","11557","Kafe"
"42623","11557","Ishchi"
"42624","11557","Afitsant"
"42625","11558","ish"
"42626","11558","???????"
"42627","11558","Buxoro"
"42628","11558","???????"
"42629","11558","ishchi"
"42630","11559","?????"
"42631","11559","???????"
"42632","11559","???????"
"42633","11559","FLORA"
"42634","11560","Operator"
"42635","11560","Tashkent"
"42636","11560","Call Center"
"42637","11560","Operator Lavozimi"
"42638","11560","Toliq Stafka"
"42639","11561","Xodimlar"
"42640","11561","O'quv Markaz"
"42641","11561","Toshkent"
"42642","11562","??????? ?????"
"42643","11562","???????????"
"42644","11562","???? ??????"
"42645","11563","PITSERIST"
"42646","11563","ish"
"42647","11563","SARIQ BOLA PIZZA"
"42648","11563","Toshkent"
"42649","11563","KASSIR"
"42650","11563","KURYER"
"42651","11564","operator"
"42652","11564","sklad"
"42653","11564","ish"
"42654","11564","Toshkent"
"42655","11565","ish"
"42656","11565","savdo vakili"
"42657","11565","vakansiya"
"42658","11565","Toshkent"
"42659","11566","Choyxona Palovga"
"42660","11566","ish"
"42661","11566","posudamoyshik"
"42662","11566","ofitsant"
"42663","11566","80.000 ming"
"42664","11567","??????? ??????????"
"42665","11567","?????"
"42666","11567","?????????"
"42667","11567","???????"
"42668","11568","maxal"
"42669","11568","ish"
"42670","11568","ovqat"
"42671","11568","tayyorlash"
"42672","11569","Surxondaryo"
"42673","11569","?????????"
"42674","11569","????????"
"42675","11569","?????? ???????"
"42676","11569","???? ??????"
"42677","11570","Ofis ishi"
"42678","11570","Shaxsiy yordamchi"
"42679","11570","Toshkent"
"42680","11570","Ayol va qizlar uchun"
"42681","11571","Call operator"
"42682","11571","IT"
"42683","11571","Qizlar"
"42684","11571","Operator"
"42685","11572","Erkaklar kiyim do'koning"
"42686","11572","vacancy"
"42687","11572","Toshkent"
"42688","11572","2.300.000 so'm - 6.000.000 so'm"
"42689","11573","malakali mutaxassislarni ish"
"42690","11573","mebellar ishlab chiqarish"
"42691","11573","Toshkent"
"42692","11573","lavozimlar"
"42693","11574","Ish imkoniyati"
"42694","11574","Sotuv Menejeri"
"42695","11574","Fulfil Group"
"42696","11575","Sotuvchi-kassir"
"42697","11575","Universal xodim"
"42698","11575","Angren"
"42699","11575","Olma do'konlari"
"42700","11575","Soyliq"
"42701","11575","Gazalkent"
"42702","11576","Ventum zavodi"
"42703","11576","Pagruschik"
"42704","11577","Toza ish"
"42705","11577","Barmen ishi"
"42706","11577","Popkorn ish"
"42707","11578","??"
"42708","11578","????????"
"42709","11578","???????"
"42710","11579","Tikuvchilar"
"42711","11579","Rossiya ishi"
"42712","11579","Fabrika ishi"
"42713","11580","Ovkat"
"42714","11580","Dukon"
"42715","11580","Ish"
"42716","11581","ish"
"42717","11581","Urganch"
"42718","11581","Xorazim"
"42719","11581","vakansiya"
"42720","11581","Garant Savdo Markazi"
"42721","11582","Universal xodim"
"42722","11582","Toshkent"
"42723","11582","Olma do'konlari"
"42724","11582","Sotuvchi-kassir"
"42725","11583","Operator"
"42726","11583","Ipoteka"
"42727","11583","Toshkent"
"42728","11583","Menedjer"
"42729","11584","O'ziq-ovqat"
"42730","11584","Dukon"
"42731","11584","Ish"
"42732","11585","????? ????????"
"42733","11585","??"
"42734","11585","???????"
"42735","11586","Pirashki pishirish"
"42736","11586","ish"
"42737","11586","Samarqand"
"42738","11586","ayol"
"42739","11587","Servis Menejeri"
"42740","11587","ish"
"42741","11587","Buyuk Zamon"
"42742","11587","Toshkent"
"42743","11587","online"
"42744","11588","???????? ?? ????????"
"42745","11588","?????????????"
"42746","11588","????????"
"42747","11588","??????"
"42748","11588","???????"
"42749","11589","meva bo'limi hodimi"
"42750","11589","hodim kerak"
"42751","11589","oziq ovqat dokoni"
"42752","11590","Oziq ovqat"
"42753","11590","meva bo'limi"
"42754","11590","hodim"
"42755","11590","savdo"
"42756","11591","kuryer"
"42757","11591","ish"
"42758","11591","Yandex eats"
"42759","11591","maosh"
"42760","11591","Toshkent"
"42761","11592","???????? ?????????????"
"42762","11592","United Distribution"
"42763","11592","??????????? ?????????????"
"42764","11592","??????"
"42765","11593","??????????"
"42766","11593","????? ??????"
"42767","11593","?????"
"42768","11593","???????"
"42769","11593","???????"
"42770","11593","????????"
"42771","11594","eshik"
"42772","11594","usta"
"42773","11594","ish"
"42774","11594","mebel"
"42775","11595","Logistika"
"42776","11595","Dispetcherlik"
"42777","11595","Ish"
"42778","11596","Toshkent"
"42779","11596","Donabay"
"42780","11596","Sergeli"
"42781","11596","Tikuvchi"
"42782","11596","Honobod"
"42783","11597","mentor"
"42784","11597","Vue.js"
"42785","11597","teaching"
"42786","11597","IT"
"42787","11597","Farg'ona"
"42788","11598","Plasmas xom ashyo"
"42789","11598","ish"
"42790","11598","taklif"
"42791","11598","Chirchiq"
"42792","11599","Toshkent"
"42793","11599","Pokkorm sotish"
"42794","11599","Ish"
"42795","11600","??????"
"42796","11600","???????? ?? ????????"
"42797","11600","???????"
"42798","11601","Oylik"
"42799","11601","Oyinchoqlar"
"42800","11602","????? ?????????"
"42801","11602","Toshkent"
"42802","11602","HADYA NUR"
"42803","11603","??????"
"42804","11603","???????"
"42805","11603","????????"
"42806","11603","?????"
"42807","11603","????????????"
"42808","11603","???????"
"42809","11603","????????"
"42810","11603","?????????"
"42811","11604","plasmas xom ashyo"
"42812","11604","taklif"
"42813","11604","ishchi"
"42814","11604","ish"
"42815","11605","sotuv"
"42816","11605","Bonuslar"
"42817","11605","yigit qizlar"
"42818","11605","meneger"
"42819","11605","maosh"
"42820","11606","Farrosh"
"42821","11606","Torgovoy Sentir"
"42822","11606","Toshkent"
"42823","11606","Uchtepa"
"42824","11607","?????"
"42825","11607","??????"
"42826","11607","???"
"42827","11607","??????"
"42828","11607","????"
"42829","11608","??????? ???????"
"42830","11608","?????????"
"42831","11608","????????????"
"42832","11609","?????"
"42833","11609","?????"
"42834","11609","???????"
"42835","11609","???? ??"
"42836","11610","?????? ???? ?????"
"42837","11610","????? ??????"
"42838","11610","???????"
"42839","11611","ishchilar"
"42840","11611","ish"
"42841","11612","ishchilar"
"42842","11612","ish"
"42843","11612","vakansiya"
"42844","11612","talab"
"42845","11613","Ish"
"42846","11613","Yig'itlar"
"42847","11613","Toshkent"
"42848","11614","????? ???????"
"42849","11614","???????"
"42850","11614","????????"
"42851","11615","???????"
"42852","11615","??"
"42853","11615","?????"
"42854","11616","SMM kurslar"
"42855","11616","O'qituvchi"
"42856","11616","Kurslar paytlar"
"42857","11616","Daromad"
"42858","11617","???? ???????"
"42859","11617","??? ????????"
"42860","11617","??????? ?????"
"42861","11617","????????"
"42862","11617","???????????"
"42863","11618","ish"
"42864","11618","sklad"
"42865","11618","Ozon"
"42866","11618","Rossiya"
"42867","11619","Ishchilar"
"42868","11619","Mebel ishchi"
"42869","11619","Toshkent ish imkanlari"
"42870","11620","Tayyorlovchi"
"42871","11620","Gruzchik"
"42872","11620","Toshkent"
"42873","11620","Ish"
"42874","11620","Albino distribution"
"42875","11620","Haydovchi"
"42876","11621","Ish"
"42877","11621","Vakansiya"
"42878","11621","Temir banka"
"42879","11621","Toshkent"
"42880","11622","Kuryer"
"42881","11622","Yandex eats"
"42882","11622","Toshkent"
"42883","11623","Zarqand shirinliklari"
"42884","11623","Qadoqlovchi"
"42885","11623","Upakovkachi"
"42886","11623","Toshkent"
"42887","11624","Sotuvchi"
"42888","11624","Foto video sotuvchi"
"42889","11624","Rasimga olish"
"42890","11624","Toshkent"
"42891","11625","Word"
"42892","11625","kompyuter"
"42893","11625","ish"
"42894","11625","Excel"
"42895","11625","Toshkent"
"42896","11625","hodim"
"42897","11625","qiz"
"42898","11625","maosh"
"42899","11626","Sotuv Menejer"
"42900","11626","Sotuv operatsiyalari"
"42901","11626","Bonus"
"42902","11627","menejer"
"42903","11627","ish o'rinlari"
"42904","11627","sotuv"
"42905","11627","Toshkent"
"42906","11627","aqlli ish"
"42907","11628","Korxonada ish"
"42908","11628","Ish"
"42909","11628","Yigitlar"
"42910","11629","Ish"
"42911","11629","Ishlab chiqarish korxonasiga"
"42912","11629","YIGITlar"
"42913","11630","Bosh ombor yordamchisi"
"42914","11630","Yakkasaroy"
"42915","11630","Ombor ishchisi"
"42916","11630","Toshkent"
"42917","11630","Flakon.uz"
"42918","11631","oziq ovqat"
"42919","11631","toshkent"
"42920","11631","ish"
"42921","11631","sergeli"
"42922","11632","??????"
"42923","11632","???? ??????"
"42924","11632","????????"
"42925","11632","???????"
"42926","11633","uslubiy"
"42927","11633","ish"
"42928","11633","divor"
"42929","11634","Call Center"
"42930","11634","Operator"
"42931","11634","Sotuv"
"42932","11634","BozorimHR"
"42933","11635","aqsh"
"42934","11635","anketa"
"42935","11635","Amerika"
"42936","11635","GREEN CARD"
"42937","11635","rezident"
"42938","11635","tarjima"
"42939","11636","manager"
"42940","11636","sotuv"
"42941","11636","kompyuter"
"42942","11636","sotuvchi"
"42943","11636","noutbuk"
"42944","11637","???"
"42945","11637","??"
"42946","11637","????????"
"42947","11637","?????"
"42948","11638","???"
"42949","11638","?????"
"42950","11638","?,???????"
"42951","11638","??"
"42952","11638","????????"
"42953","11639","operator"
"42954","11639","Ko'z Nuri"
"42955","11639","Toshkent"
"42956","11639","ish"
"42957","11640","??? ???"
"42958","11640","????????"
"42959","11640","???????"
"42960","11640","??????"
"42961","11640","?????"
"42962","11641","Kuryer"
"42963","11641","Yandex"
"42964","11641","Toshkent"
"42965","11642","Yandex"
"42966","11642","Kuryer"
"42967","11642","Kafe"
"42968","11642","Toshkent"
"42969","11643","Receptionist"
"42970","11643","Advertising Agency"
"42971","11643","Namangan"
"42972","11644","Supervisor"
"42973","11644","Smile Tea Lux OOO"
"42974","11644","Surxondaryo"
"42975","11644","Denov"
"42976","11645","Dazmolchilar"
"42977","11645","Tikuvchilar"
"42978","11645","Oshpaz"
"42979","11645","job vacancy"
"42980","11645","Toshkent"
"42981","11646","mentor"
"42982","11646","NodeJS"
"42983","11646","education"
"42984","11646","Tashkent"
"42985","11646","part-time"
"42986","11647","Tashkent"
"42987","11647","Fulfil Group"
"42988","11647","Sotuv Menejeri"
"42989","11647","Uzbekistan"
"42990","11647","Yunusobod metro"
"42991","11648","ish"
"42992","11648","maosh"
"42993","11648","Kafe"
"42994","11648","Povar"
"42995","11648","Toshkent shahar"
"42996","11649","Office Manager"
"42997","11649","Female candidates"
"42998","11649","Call Center"
"42999","11650","Sotuvchi-consultant"
"43000","11650","Toshkent"
"43001","11650","Uzbekistan"
"43002","11650","MOYRA"
"43003","11651","Qarshi"
"43004","11651","Bosh bugalter"
"43005","11651","Qashqadaryo"
"43006","11652","Mehmonxonag"
"43007","11652","Ishchi"
"43008","11652","Halol Mehmonxona"
"43009","11652","Toshkent"
"43010","11653","Ayollar"
"43011","11653","Yosh"
"43012","11653","Oylik"
"43013","11653","Manzil"
"43014","11653","Toshkent"
"43015","11654","Housekeeping"
"43016","11654","Cleaning"
"43017","11654","Female"
"43018","11654","Tashkent"
"43019","11655","Sotuvchi menedjer"
"43020","11655","Ish"
"43021","11655","Vishivka"
"43022","11656","??? ??????"
"43023","11656","???????"
"43024","11656","????? ????? ???????"
"43025","11657","????? ?????????"
"43026","11657","SEOUL MUN"
"43027","11657","???????"
"43028","11657","?????"
"43029","11658","SMM menejer"
"43030","11658","social media manager"
"43031","11659","Toshkent"
"43032","11659","18-60 yosh"
"43033","11659","reklama menejeri"
"43034","11660","??????"
"43035","11660","???????????"
"43036","11660","????"
"43037","11660","?????????"
"43038","11660","telegram"
"43039","11660","???????"
"43040","11661","?????"
"43041","11661","??????"
"43042","11661","??????"
"43043","11662","fast food"
"43044","11662","worker"
"43045","11662","restaurant"
"43046","11663","operation torlika ishlash"
"43047","11663","Buxoro"
"43048","11663","job vacancy"
"43049","11663","Yandex taxi"
"43050","11664","Surxondaryo"
"43051","11664","18dan yuqori"
"43052","11664","Laboratoriya"
"43053","11664","ish"
"43054","11665","Toshkent"
"43055","11665","YUXO MEBEL Fabrikasi"
"43056","11665","Tashuvchi"
"43057","11666","Ofitsant"
"43058","11666","Mehmon oshxonasi"
"43059","11666","Andijon"
"43060","11666","Shahrixon"
"43061","11667","Saleswoman"
"43062","11667","Tashkent"
"43063","11667","Market"
"43064","11667","Food"
"43065","11667","Full-Time"
"43066","11668","Stomatologiya"
"43067","11668","Medsestra"
"43068","11668","Toshkent"
"43069","11669","Kuryer"
"43070","11669","Kaser"
"43071","11669","Mirobod Seul Mun"
"43072","11669","Pitserist"
"43073","11670","????? ????????"
"43074","11670","?? ????????"
"43075","11670","???????"
