"id","job_id","comment"
"18271","12453","Xushmuomila va yaxshi jamoa"
"18272","12453","Gaz va mashinani  moylari Kompaniya tomonidan qoplanadi"
"18273","12454","Qizlar uchun"
"18274","12456","Ish vaxti: 8:00 dan 20:00 gachan"
"18275","12456","Turar joy va Oqatlanish beriladi"
"18276","12457","Alohida dachalar"
"18277","12457","Mikroavtobuslari bor"
"18278","12457","Ozbek milliy taomlari"
"18279","12458","Sinov muddati 5 kun"
"18280","12458","Ish stajiga ega boÆlmaganlar bezovta qilmasin"
"18281","12459","????? ??? ??????? ???????? ??????? ??????"
"18282","12460","Har haftada 1 kun dam olish mumkun."
"18283","12461","Opportunity for independent work in other cities after 3 months"
"18284","12461","Apprenticeship costs such as patent fees, registration, and apartment expenses will be covered by the company."
"18285","12462","Company provides free bag"
"18286","12462","No security deposit required"
"18287","12462","Work only in Toshkent city"
"18288","12462","No overnight stays"
"18289","12463","Bonuslar va o'sish imkoniyatlari mavjud"
"18290","12463","Shinam ofis va ahil jamoa"
"18291","12463","Lavozimning kutilishi"
"18292","12464","????????, ???????, ?? ???? ????????????? ?? ?????? ????"
"18293","12464","???????? ???? ??? ???????? ????? ???"
"18294","12465","Young candidates aged 18-25 are preferred"
"18295","12465","Training courses and bonuses available for successful candidates"
"18296","12466","Experience preferred but not required"
"18297","12466","Promotion opportunities available"
"18298","12466","Permanent role"
"18299","12467","Yotoq joy yo'q"
"18300","12468","Ishni bilmasa o'rgatamiz"
"18301","12470","????? ?????? ?????? ????????"
"18302","12471","Yashash uchun alohida dachalari mavjud"
"18303","12471","Mikroavtobuslari bor"
"18304","12472","Oylik maosh ishlashingizga qarab beriladi"
"18305","12473","Ish haqini ish maqomi bilan fikr-mulohaza inda"
"18306","12473","Bir xillovli xom-ashyaning mavjud bo'lishi zarur"
"18307","12474","???????? ?????: +998994350041"
"18308","12476","???????? ?? ???? ???? ????????"
"18309","12476","?? ???????????? ??????"
"18310","12476","?????? ??? ?????? ???"
"18311","12476","????? ?? ????? ?????? ?????"
"18312","12477","Opportunities for career growth"
"18313","12477","Paid leaves (annual and public holidays)"
"18314","12477","Stable and guaranteed salary increment"
"18315","12477","Supportive and friendly team environment"
"18316","12478","Raqobatbardosh maosh va bonus tizimi"
"18317","12478","Professional rivojlanish imkoniyatlari"
"18318","12478","Qiziqarli ish muhiti va jamoa bilan birgalikda ishlash"
"18319","12478","Ish grafigi: 10:00-18:00/14:00-21:00"
"18320","12479","Workdays are 6 days a week with 1 day off"
"18321","12479","Bonuses available"
"18322","12480","Scheduling appointments may be required"
"18323","12483","Zauchni o'qiydiganlar kerak emas"
"18324","12485","???????? 1-2 ????? ?????? ??????????? ???? ??????"
"18325","12486","Obed va Kechki ovqat ishxona hisobidan"
"18326","12486","Karyeraviy o'sish"
"18327","12486","Mehnat daftarchasi yuritiladi"
"18328","12487","No experience required"
"18329","12487","No dormitory provided"
"18330","12487","Working hours: 08:00 to 19:00"
"18331","12487","No long distance from metro station"
"18332","12489","Only for women and girls."
"18333","12491","Only for women and girls"
"18334","12493","Additional bonus for selling each course"
"18335","12493","Salary is paid twice a month"
"18336","12493","Advance payment in the middle of the month"
"18337","12494","Manzili uzoqliq qilsa qolib ishlash imkoni ham bor"
"18338","12496","Must reside in Toshkent"
"18339","12496","No accommodation provided"
"18340","12496","No child care available"
"18341","12497","Yotoq joy yo'q"
"18342","12498","Talablar olinmaydi"
"18343","12499","Ish soati yo'q"
"18344","12499","Dam olish kuni kelishilgan holda"
"18345","12499","Oylik tikilgan soniga qarab"
"18346","12499","Dazmolchilarnixam ishka olamz"
"18347","12500","The company provides meals for employees."
"18348","12500","Transportation is available for employees from certain locations in Tashkent province."
"18349","12502","Training courses available for new employees"
"18350","12502","Opportunity for career growth to managerial positions"
"18351","12502","Bonuses for active employees"
"18352","12503","Talabalarni ishga olmaymiz"
"18353","12503","3 mahala to'ymli ovqat ishxona hisobidan"
"18354","12503","Jotok joy bor (kurpa toshak oziz olib kelasiz)"
"18355","12503","1 yil ishlaysa 13 oylik bor"
"18356","12503","Bonus pullari (300.000 sum)"
"18357","12503","Bayram o'tirishlari va sovg'alar tug'ilgan kunlar"
"18358","12503","Ertalab soat 9 dan kechki 6 gacha kongirok kilinadi"
"18359","12504","Ish o'rgatiladi"
"18360","12504","Kariyeraviy o'sish imkoniyati"
"18361","12504","Quvnoq va ahil jamoa"
"18362","12505","Tushlikda issiq ovqat kompaniya xisobidan"
"18363","12506","Viloyatdan keganlar uchun yotoqxona ta'minlangan"
"18364","12506","Axil jamoa bilan ishlash"
"18365","12508","Subscribe to the channel for updates on job vacancies."
"18366","12509","Official employment"
"18367","12509","8 working hours per day with breaks"
"18368","12509","Free meal (burger, fries, cola)"
"18369","12509","Career growth opportunities"
"18370","12509","Experience working in an international company"
"18371","12509","Paid vacation twice a year"
"18372","12510","Telefon qongÆirogÆiga javob berolmasak telegramdan rezyume yuboring"
"18373","12511","Detiskiy kelin ko'ylaklar tikamiz (ish xonamiz uchaskada ichida)"
"18374","12512","Candidates must be between 18 to 25 years old"
"18375","12512","Must be able to reach a certain height requirement"
"18376","12513","Faqat yoshlardan iborat boÆlgan jamoa"
"18377","12514","Free teambuilding activities"
"18378","12514","Monthly salary increase"
"18379","12514","Free meals"
"18380","12514","Team consisting only of young individuals"
"18381","12514","Official workplace"
"18382","12514","Comfortable office space"
"18383","12516","Only a team consisting of young individuals!"
"18384","12516","Comfortable and clean office environment"
"18385","12516","Free participation in team building activities"
"18386","12518","Candidates with experience in retail sales are preferred."
"18387","12518","Shift timings are from 8:00 AM to 8:00 PM."
"18388","12519","Faqat yoshlardan iborat boÆlgan jamoa"
"18389","12520","Training provided on using a camera."
"18390","12520","Opportunity to learn photography, sales commissions based on performance."
"18391","12521","Obed + Yo'lkira Company benefits included"
"18392","12522","Abet bor"
"18393","12522","Shanba yakshanba dam"
"18394","12523","Candidates must have a pleasant demeanor and be able to communicate fluently in Uzbek"
"18395","12524","Training will be provided"
"18396","12524","Opportunity to earn commission based on sales"
"18397","12524","Flexible working hours"
"18398","12525","Detiskiy kelin ko'ylaklar tikamiz( ish xonamiz uchaskada ichida )"
"18399","12525","Yotoqxona, 2 maxal ovqat ishxona hisobidan hamma sharoit bor"
"18400","12527","Yotoq joyda tamir"
"18401","12527","Qulay sharoitlar bilan 3 mahal ovqat"
"18402","12528","Qulayliklar: Yotoq joy bilan tamirlanadi, 3 mahal ovqat bilan ham, Sharoiti juda yaxshi holatda"
"18403","12528","2 kun sinov muddatda ishga qabul qilinadi"
"18404","12528","Doimiy ishlaydigan ishchilar kerak"
"18405","12528","Studentlarni ishga qabul qilmaymiz"
"18406","12529","Bonuslar va oÆsish"
"18407","12529","Shinam ofis"
"18408","12529","Lavozim kutarilishi"
"18409","12529","Ahil jamoa"
"18410","12530","Women/girls must be at least 21 years old"
"18411","12530","Men must be at least 18 years old due to the presence of alcohol and tobacco products in our networks."
"18412","12531","Ahil jamoa"
"18413","12531","Bonuslar va oÆsish"
"18414","12531","Lavozim kutarilishi"
"18415","12532","18-45 yoshgacha"
"18416","12532","Ish joyi: Toshkent shahar"
"18417","12532","Kunlik to'lov"
"18418","12532","Erkin grafik"
"18419","12533","Toshkent propiska bo'lishi shart"
"18420","12533","Yotoqxona yo'q"
"18421","12534","Women and girls must be at least 21 years old, men must be at least 18 years old to be employed due to the presence of alcoholic and tobacco products in our stores."
"18422","12537","Bonuslar"
"18423","12537","O'sish imkoniyati"
"18424","12538","Bonuslar va o'sish imkoniyatlari mavjud"
"18425","12539","Qatnab ishlidiganlaga oylikga qo'shib beriladi."
"18426","12539","Yosh chegarasi: 20 dan 40 gacha"
"18427","12539","Joy soni chegaralangan !!!"
"18428","12540","Yosh chegarasi : 20 dan 40 gacha"
"18429","12544","Ketmokchi bo'lsa rasxodlar 50% kesiiladi"
"18430","12544","Premiya beryapti"
"18431","12545","Opportunities for career advancement, rewards, and bonuses. Minimum working period of 3 months based on contract terms."
"18432","12546","??????? ? 10:00 ?? 17:00"
"18433","12546","?????????? ?? ?????? ????????? ?? ?????????"
"18434","12548","Opportunities for career growth"
"18435","12548","Competitive salary"
"18436","12548","Positive and supportive work environment"
"18437","12550","Axil jamoada ishlash"
"18438","12550","O?z vaqtida oylik maosh olish"
"18439","12550","Tushlik ishxona hisobidan"
"18440","12551","Oylik maosh 4 500 000 dan - 15 000 000 gacha"
"18441","12551","Eng faol hodimlar uchun o'sib boruvchi bonuslar ($50-$100) va Chet elga sayohat"
"18442","12551","Kariyera o'suvchanligi"
"18443","12551","Shinam ofis"
"18444","12551","Yosh, kirishimli, ahil jamoa"
"18445","12551","Timbildinglar"
"18446","12551","1haftalik darslar(o?zimiz hammasini o?rgatamiz)"
"18447","12552","Applicants must have a strong work ethic"
"18448","12553","Training will be provided even with no prior work experience"
"18449","12553","Limited interview slots available, apply quickly"
"18450","12553","Candidates must be between 18-30 years old"
"18451","12554","Ishmajburlar uchun qulay sharoitlar"
"18452","12554","Intiluvchan xodimlarni qabul qiladi"
"18453","12555","YOTOQ JOYI YO'Q!"
"18454","12555","Murojaat vaqti: 10:00 - 21:00 telefon qilinlar"
"18455","12556","Tashki koærinishiga e'tiborli boælishi"
"18456","12558","Talabalar bezovta qilmasin ish grafigi toÆliq yarm stavka yoÆq"
"18457","12559","Daily payments and bonuses provided by the company."
"18458","12561","Candidates must have honesty and integrity."
"18459","12563","Ish vaqti 08:00 18:00gacha"
"18460","12564","Bepul yotoqxona"
"18461","12564","Uch mahal ovqat va ish staji yoziladi"
"18462","12565","??????: ????? ??? ?????? ??????????"
"18463","12565","???????? ???? 320 ??????? ????? ????? ?????"
"18464","12567","ISH JARAYONI 100% O'RGATILADI!"
"18465","12568","Muslim company"
"18466","12568","Great opportunity for career growth"
"18467","12569","Haftada 1 kun dam"
"18468","12569","Haftalik ish haqi"
"18469","12569","DoÆstona jamoa"
"18470","12569","Obed dokondan"
"18471","12571","?? ??? ?????????"
"18472","12572","3 meals provided"
"18473","12572","Accommodation provided"
"18474","12577","???????? ????"
"18475","12578","Opportunities for personal growth and training"
"18476","12578","Friendly work environment"
"18477","12578","Good working conditions"
"18478","12578","Interest in technology and electrical appliances is preferred"
"18479","12579","KAYTARAMAN OPITNIY BULISH SHART"
"18480","12580","??? 10 ?? ????????? ??? ?????"
"18481","12581","????? ? (??????????)??"
"18482","12581","????????? ????? ???????????? ?? ???????? 1 ?????? 4 ???????"
"18483","12581","3 ????? ????? ?????"
"18484","12581","???????? ???????? ? ????? ?????????"
"18485","12582","Yotoq joy yoq"
"18486","12582","Yosh bolali va qoshimcha ishi borla olinmadi"
"18487","12582","Yosh chegarasi 18 dan 30 yoshgacha"
"18488","12582","Sinov muddati 3 kun (oylik maosh yozilmadi)"
"18489","12582","Mexnat daftarchasi (trudavoy yurgaziladi)"
"18490","12583","Talabalar bezovtka kilmagansar ishni masuliyat bilan bajarish"
"18491","12583","Yotok hona bol lar va aellar uchun alohida, yuvinish uchun kiyinish honalariyam alohida"
"18492","12584","Subscribe to channel for job updates"
"18493","12586","Faqat qizlarni ishga qabul qilamiz"
"18494","12587","??????? ???? ???????"
"18495","12588","???????? ??????"
"18496","12589","Bonuslar va oÆsish"
"18497","12589","Shinam ofis"
"18498","12589","Ahil jamoa"
"18499","12589","Lavozim kutarilishi"
"18500","12590","Skills in automation testing influence candidate's salary"
"18501","12590","Career growth every 6/12 months based on performance"
"18502","12591","3 meals a day provided"
"18503","12591","Accommodation provided"
"18504","12591","Transportation available"
"18505","12591","Salary range: 3 million - 10 million UZS per month"
"18506","12592","Yotoq joyi mavjud"
"18507","12592","3 mahal ovqat ishxona xisobidan"
"18508","12594","Yotoq joyi mavjud"
"18509","12594","3 mahal ovqat ishxona xisobidan"
"18510","12595","Yotoq joyi mavjud"
"18511","12595","3 mahal ovqat ishxona xisobidan"
"18512","12597","6 oylik yoki 1yillik shartnoma imzolang"
"18513","12597","Qo'shimcha bonuslar mavjud"
"18514","12598","?? ????? ?????????"
"18515","12598","?? ???????: 6/1"
"18516","12599","???? ???????? ???????? ????? ????????"
"18517","12599","?? -????? ?????? ????????? ????????"
"18518","12600","????????: ????? ?????? ????? ?? ??????? ??????? ????"
"18519","12601","6/1 schedule (9 hours)"
"18520","12601","Corporate training provided"
"18521","12602","Must not refuse to work weekly or monthly"
"18522","12602","Offer includes benefits like transportation and comfortable office space"
"18523","12603","Salary to be discussed during the interview"
"18524","12603","Lunch provided by the company"
"18525","12606","Tushlik korxona hisobidan"
"18526","12606","Yakshanba dam olish kuni"
"18527","12607","Company benefits provided"
"18528","12607","International travel opportunities"
"18529","12607","Stable salary"
"18530","12607","Opportunity for career growth"
"18531","12608","Free accommodation provided"
"18532","12608","Bonuses available for good performance"
"18533","12608","Travel tickets reimbursed for those coming from afar"
"18534","12609","Russian language skills not required"
"18535","12609","Stable job and monthly income"
"18536","12609","Friendly team and comfortable working conditions"
"18537","12609","Official documentation and permits provided by the company"
"18538","12610","Kiraskachi mebelda ishlagan bolsayam boluradi shogit ogatib olamizam organaman degangayam"
"18539","12611","Qulayliklar: Abet ishxona hisobidan"
"18540","12611","Oilali bo'lsa ham mayli"
"18541","12612","Free meals provided"
"18542","12612","Accommodation provided upon request"
"18543","12612","Transportation available after work"
"18544","12613","Uyga bormoq ruxsat beriladi"
"18545","12614","Oylik maoshning miqdori salohiyatingizga va harakatingizga qarab o'sib boradi"
"18546","12614","QoÆshimcha bonuslarga ega boÆlish imkoniyati"
"18547","12614","3mahal issiq ovqat ishxona hisobidan"
"18548","12614","4 mavsumda ham doimiy ish"
"18549","12616","Yotoq joyi mavjud"
"18550","12616","3 mahal ovqat ishxona xisobidan"
"18551","12618","Only applicants with production experience will be considered"
"18552","12619","YOTOQ JOY BOR"
"18553","12619","NAMOZ OQISHGA SHAROYT BOR"
"18554","12620","Talabalar (zauchniy qabul qilinadi) qabul qilinmaydi"
"18555","12621","1-3 yilgacha sotuv soxasida tajriba shart"
"18556","12621","Ish vaqti: 09:00-18:00"
"18557","12622","Russian language knowledge required"
"18558","12623","Opportunities for career growth"
"18559","12623","Competitive remuneration based on work quality and deadlines met"
"18560","12623","Competitive salary provided by the company"
"18561","12623","Monthly social gatherings"
"18562","12623","Official employment according to the labor code of the Republic of Uzbekistan"
"18563","12627","Ish bilan bog'liq qo'shimcha ma'lumotlar"
"18564","12628","Aloqa uchun belgilangan raqam orqali murojaat qiling"
"18565","12629","Meals provided"
"18566","12629","Accommodation available for out-of-town workers"
"18567","12629","Opportunity for bonuses"
"18568","12630","Ish vaqti: 8:00 dan 20:00 gacha"
"18569","12631","E'lon haqida biroz ta'rif:"
"18570","12631","Har 15 kunda oylik"
"18571","12631","Jamoaviy sayohatlar"
"18572","12631","Shaxsiy biznesingizni boshlash imkoniyati"
"18573","12631","Ofisda o'tirgan holda maxsulot sotish"
"18574","12631","Doimiy o'sib boruvchi daromad"
"18575","12633","Ish vaqti: 08:00-19:00"
"18576","12634","Ish vaqti: 9:00 dan 17:00 gacha"
"18577","12634","Mercherlik va zakaslarni uz vaqtida qabul qilish"
"18578","12636","???? ??? ?????????? ????? ????? ????????? ????? ????????"
"18579","12636","???? 9.00 ??? 21.00 ???? ??????? ?????????? ??????"
"18580","12637","Meals provided during work hours"
"18581","12637","Accommodation available for those coming from other regions"
"18582","12638","Zavtrak, obed ujin va viloyatdan kelganlarga yotoq joyi bilan taminlanadi"
"18583","12639","Tanishlaringizga ham yuborishni unutmang?"
"18584","12640","Ish uchun alohida sim karta va telefon beriladi."
"18585","12641","Women/Girls accepted from 21 years old"
"18586","12641","Men accepted from 18 years old (due to the presence of alcohol and tobacco products in our networks)"
"18587","12642","Accommodations available for living"
"18588","12642","Transportation provided for work commute"
"18589","12642","Company provides Uzbek national cuisine for meals"
"18590","12644","Applicants must be punctual and reliable."
"18591","12645","Opportunities for growth and development"
"18592","12645","Convenient location"
"18593","12646","Free accommodation provided"
"18594","12646","Company covers necessary expenses for travel and documents"
"18595","12646","Patent fee for 1 year can be paid in 3 months by the employee"
"18596","12648","Various benefits provided such as bonuses, office amenities, and work hours"
"18597","12648","Applicants without work experience will be considered"
"18598","12649","Ma'lumot uchun: Polo, rebanali fudbolka, hoddiy va jiletka  tikiladi"
"18599","12650","Polo, rebanali fudbolka, hoddiy va jiletka tikiladi"
"18600","12651","Ayollar uchun 21 yoshdan oldin"
"18601","12651","Erkaklar uchun 18 yoshdan oldin ishga qabul qilinadi"
"18602","12652","Halol"
"18603","12652","Dangasa boÆlmang gÆayratlik"
"18604","12652","OÆz ishiga masÆuliyatlik"
"18605","12652","Qadriyatlik"
"18606","12652","Jamoaviylik qadriyatiga ega"
"18607","12652","RostgoÆylik qadriyatiga ega"
"18608","12652","Tartib intizomga boÆy sinuvchan boÆlishi kerak"
"18609","12655","Official employment"
"18610","12655","Meals provided by the company"
"18611","12656","Maosh: Kunlik 30?/ 300?gacha. Oylik kelishilgan holda."
"18612","12656","Shoshiling joylar soni cheklangan"
"18613","12656","Ish holati: #aktiv"
"18614","12657","Job located in Tashkent, only for residents"
"18615","12657","No accommodation provided"
"18616","12658","Tarmoqli marketing emas."
"18617","12661","Applicants must live close to Termiz Yubileyniy for convenience"
"18618","12663","Bepul yotoqxona va ovqat"
"18619","12664","╥?il bolla bezovta qilinmasin"
"18620","12665","Yotoqxona bor"
"18621","12665","Og'il bolla bezovta qilinmasin"
"18622","12666","Separate room provided"
"18623","12666","Monthly salary provided on time"
"18624","12669","Stable monthly salary with bonuses offered"
"18625","12669","Interviews ongoing"
"18626","12670","Only male candidates aged 20-40 are eligible for this position."
"18627","12673","Obed + Uzoq viloyatlilarga yotoq sharoiti"
"18628","12673","Restaurants yoki savdo do'konlarida ishlagan kassirlar to'g'ri kelmaydi"
"18629","12674","Ish vaqti 8 dan 6 gacha"
"18630","12675","Test muddati 2 hafta"
"18631","12675","Ish vaqti: 6/1, 10:00 dan 19:00 gacha"
"18632","12675","Ofis metro yaqinida joylashgan"
"18633","12675","Ish uchun kerak bo'lgan hamma narsa kompaniya tomonidan taqdim etiladi"
"18634","12675","Orientir: Mega Planet, metro: Yunusobod"
"18635","12675","Suhbatdan keyin ishga qabul qilinadi"
"18636","12676","Ayollarga yotoqxona bor"
"18637","12676","VIL DAN KEGALLA UCHUN YOTOQXONA BOR"
"18638","12676","Erkaklarga yotoqxona yo'q"
"18639","12677","50.000 sum daily meal allowance"
"18640","12677","1 day off per week"
"18641","12678","2 mahal issiq ovqat"
"18642","12678","Ish stajiga ega bolishi shart emas, bizda hammasi o'rgatiladi"
"18643","12678","Bonus va premiyalar bilan taqdirlanadi"
"18644","12679","Bonuslar uchun eng faol xodimlar uchun taqdirlash marosimlar"
"18645","12679","O'sish imkoniyati mavjud"
"18646","12681","3 mahal ovqat ishxona xisobidan"
"18647","12681","Yotoq joyi mavjud"
"18648","12683","Ish grafigi: 6/1, 08:00 dan 18:30 gacha"
"18649","12684","?? ????? ?????? ????? ??????????? ?? ??????? ????? ????????."
"18650","12684","???? ???????? ???????? ???????? ?????????"
"18651","12685","?? ????? 8:00 ??? 17:00 ????"
"18652","12685","?? ???? 6/1"
"18653","12686","Yotoqxona bor"
"18654","12687","Yotoq yoq viloyatdan kelganlarga aylanib chiqishlar mavjud"
"18655","12688","Tashkent bo'ylab tajribaga ega bo'lish afzal"
"18656","12690","Bir mahal issiq ovqat ishxona hisobidan"
"18657","12690","Talabalar bezovta qilmanglar"
"18658","12691","Must have experience in a similar field"
"18659","12692","Studentlar bezota qilmasin"
"18660","12692","Sinov muddati 3 kun"
"18661","12692","Viloyatdan kelganlarga yotoq joy bor"
"18662","12692","Bilmaganlarga orgatiladi"
"18663","12693","Talabalar kerakmas"
"18664","12693","???? ???"
"18665","12693","Yotoq yoq"
"18666","12694","Official employment"
"18667","12694","Comfortable location"
"18668","12694","6/1 work schedule"
"18669","12694","Business trips abroad"
"18670","12694","Career growth opportunities"
"18671","12695","Talabalar bezovta qilmanglar"
"18672","12696","Sinov mudati 1 oy"
"18673","12696","Sinov mudati bilan ishga olinadi"
"18674","12697","????? ??????? ??????? ????????"
"18675","12698","Bepul yotoqxona va tushlik"
"18676","12699","Yosh bolalilar uchun"
"18677","12699","Qoæshimcha daromda qilishni xohlovchi ayollar uchun"
"18678","12700","Taksimlafa kerak boælish"
"18679","12701","Erkin grafik"
"18680","12701","Ish kunlik"
"18681","12702","Erkin grafik"
"18682","12702","O'zingizga qulay rayonni tanlash imkoniyati."
"18683","12703","Yotoq joyi mavjud"
"18684","12703","3 mahal ovqat ishxona xisobidan"
"18685","12705","Mashhur kompaniyada ish imkoniyati"
"18686","12705","3 ta oq soatlik ovqat"
"18687","12705","Bepul yotoq (Erkaklar uchun)"
"18688","12705","Ish vaqti 6 kun / 1 hafta"
"18689","12706","?????????? ??????? ???????? ???????."
"18690","12708","Opportunity for higher salary based on performance."
"18691","12709","3 MAXAL ISSIQ OVQAT YOTOQXONA HAM MAVJUD"
"18692","12710","Yotoqxona, 2 maxal ovqat ishxona hisobidan hamma sharoit bor. Wf bor"
"18693","12710","Detiskiy kelin ko'ylaklar tikamiz( ish xonamiz uchaskada ichida)"
"18694","12711","2000, 2001, 2002, 2004, 2005 va 2006 yillarda tu?ilgan insonlar uchun"
"18695","12712","Experience in the field is important"
"18696","12713","Sinov muddati 7 kun ishni o'zimiz o'rgatamiz"
"18697","12713","Oylik o'z vaqtida beriladi"
"18698","12713","Yotib qolishga joy yoq"
"18699","12713","Yolkira beriladi"
"18700","12714","Korporativ o'qitish"
"18701","12714","Tajribali jamoada o'sish"
"18702","12714","9.00:18:00 gacha ish vaqti"
"18703","12716","Applications only accepted in Uzbek language"
"18704","12716","Application deadline is October 25th"
"18705","12717","???? ?? ???? ???? ? 13:00 - 14:00"
"18706","12718","???? ???? ?? ?? ????? ????????????"
"18707","12718","????????????? ????? ?????"
"18708","12719","2mahal ovqat va yotoq joy"
"18709","12720","????? ??????? ???? ?????? ??????? ???????"
"18710","12720","?????????? ????? ?????? ????????"
"18711","12720","?? ????? 2.500.000 ???"
"18712","12720","???? ????? ????"
"18713","12721","6+1 dam oliash hohlaganlarga qoshimcha pul beriladi"
"18714","12722","??????????"
"18715","12722","?? ????????? ????????? ?????"
"18716","12723","18 ????? ???? ????? ???????"
"18717","12723","????? ???????????? ???, ????????? ????"
"18718","12723","????????? ???? ??????"
"18719","12723","???? ???? ????? ?? ???????????? ??? ??????? ?????"
"18720","12723","???? ?????????"
"18721","12724","Subscribe to the channel for more job opportunities in Andijan city."
"18722","12726","Suitable for senior high school students and university students."
"18723","12727","Obed xizmati ta'qib qilinadi"
"18724","12727","Alohida dachalari mavjud"
"18725","12728","?????? SQL ? ???? ?????? ? ????????????? ??????-??????? ????? ??????"
"18726","12728","??????????? ???????????????, ??????????????????? ????????, ?????? ?????? 5/7 ? 09:00 ?? 18:00"
"18727","12729","No overnight shifts available"
"18728","12730","3 ????? ????? ????? ????? ???????????"
"18729","12732","Transportation and accommodation provided"
"18730","12732","100% job guarantee"
"18731","12734","Free accommodation provided"
"18732","12735","Toshkent shaxarda istiqomat qilishi shart"
"18733","12736","Official employment"
"18734","12736","Opportunities for development"
"18735","12736","Friendly work environment"
"18736","12738","Russian language skills are not required."
"18737","12739","Qizlar uchun 1-oy oærganishga 2,500,000 soæm keyingi oydan ishbay toælanadi"
"18738","12740","Zamonaviy ofis"
"18739","12740","Qulay sharoitlar"
"18740","12740","6/1 ish kuni"
"18741","12740","Kareraviy oæsish imkoniyati"
"18742","12740","Rasmiy ishga joylashuv"
"18743","12741","Ish vaqti: - 09:00-18:00"
"18744","12741","6/1 ish kunlari"
"18745","12741","Suhbat 09:30 dan 17:00 gacha boÆlib oÆtadi"
"18746","12741","EÆlon boÆycha murojaat 8:00 dan 20:00 gacha"
"18747","12741","Faxriddin Yo'ldashev"
"18748","12742","??? ??????? ??? ???? ????"
"18749","12742","?? ?????: 08:00 ??? 17:30 ????"
"18750","12742","????????, ?? ???????? ?????????"
"18751","12742","1 ????? ????? ?????"
"18752","12745","Training provided"
"18753","12745","Career growth opportunities"
"18754","12746","Har 15 kunda avans"
"18755","12746","Ishxona hisobidan tushlik + choy, coffee"
"18756","12746","Zamonaviy offis"
"18757","12746","Odilona rahbarning quvnoq jamoasi"
"18758","12746","Karyera qilish imkoni"
"18759","12747","Candidates must know the Ipadirom Abu Saksiy Bozor area"
"18760","12751","Must be between 18 and 35 years old"
"18761","12752","Networking opportunities with 300+ specialists"
"18762","12752","Training and mentorship provided"
"18763","12753","Contact via phone provided"
"18764","12754","Meals and accommodation provided"
"18765","12755","Talabalar ham ishga qabul qilinadi(faqat sirtqi) shaklida o'qisa"
"18766","12757","????? ????? ????????"
"18767","12758","Job requires working with social media platforms like Instagram, WhatsApp, Telegram, etc."
"18768","12759","Telefon kotarolmasak telegramdan yozila toliq malumot tashab beramza"
"18769","12760","Candidates must bring their passport for ongoing employment verification."
"18770","12762","Portfolio link provided for review"
"18771","12763","Qulay sharoitga ega ish joyi"
"18772","12763","2 mahal issiq ovqat"
"18773","12764","Sotuv sohasida tajriba aralash, qulay grafik va shifokor ofis imkoniyatlari"
"18774","12764","O'rgatish bilan tajribaga ega bo'lish imkoniyati"
"18775","12765","Qulay ish tartibi"
"18776","12765","Samimiy xodimlar"
"18777","12766","6/1 ish kuni"
"18778","12766","Tug'ulgan kunlar va xar kuni taqdirlash marosimlar"
"18779","12767","Register through the provided link to start participating in classes"
"18780","12770","??? ??? ?????? 300 ???????"
"18781","12772","Office located in the city center (Textilniy most)"
"18782","12772","Bonuses provided during holidays"
"18783","12772","Opportunities for career growth"
"18784","12773","?? ????? : 08:00 ??? 17:00 ????"
"18785","12773","???????? ???"
"18786","12773","1 ????? ????? ????? ????????"
"18787","12775","Breakfast and lunch provided."
"18788","12776","Ishlaydigan ishchilar"
"18789","12776","Urganch shaxridan"
"18790","12777","Talabalar olinmaydi"
"18791","12778","3 meals provided at the workplace"
"18792","12778","Seasonal employment available"
"18793","12778","Possibility of bonus incentives"
"18794","12779","Yotoqhona ham mavjud"
"18795","12779","Oylik maoshining miqdori salohiyatingizga va harakatingizga qarab o'sib boradi"
"18796","12779","QoÆshimcha bonuslarga ega boÆlish imkoniyati"
"18797","12779","4 mavsumda ham doimiy ish"
"18798","12780","O'ZARO KELISHIB ABYOMGA HAM ISHLASA BOLADI."
"18799","12782","Har oyda 15 kunda beriladi"
"18800","12782","Sinov muddati 3 kun"
"18801","12783","Bonuslar va taqdirlash marosimlari mavjud"
"18802","12783","O'sish imkoniyati"
"18803","12783","To'liq o'quv kurslari"
"18804","12785","Ish vaqt turishi: 13:00-21:00"
"18805","12786","Avtomobilda, Velosipetda, Piyoda ham kuryerlik qilishingiz mumkin."
"18806","12791","Obied korxona tomonidansiz"
"18807","12792","Advance payment on Fridays"
"18808","12792","Accommodation available for living"
"18809","12792","Microbuses available for transportation to work"
"18810","12792","Lunch provided with Uzbek national food"
"18811","12793","YoÆlkira, ovqat va yotoq joyini biz taÆminlaymiz"
"18812","12794","Toshkentda doimiy yashash (propiska) talab etiladi."
"18813","12795","Travel expenses from home to work location covered"
"18814","12795","Accommodation provided in a shared house"
"18815","12795","Free meals at the workplace"
"18816","12797","Official workplace"
"18817","12797","Salary increase every month"
"18818","12797","Free snacks"
"18819","12797","Comfortable and clean office environment"
"18820","12797","Only a team consisting of young individuals!"
"18821","12797","Free team building activities"
"18822","12798","?? 09:00 ??? 18:00 ????"
"18823","12798","?????? ????????? ?? ??????????"
"18824","12800","Ish uchun alohida sim karta va telefon ta'limatlariga ega bo'lish shart"
"18825","12803","26 kunlik ishga kirish"
"18826","12804","Vaqtincha ishlashni xohlaydiganlar uchun"
"18827","12807","Telefonda ishlash"
