"id","job_id","occupation"
"18066","13835","Sotuv Operatori"
"18067","13836","Project Manager"
"18068","13836","IT"
"18069","13837","Kuryer"
"18070","13839","Kuryer"
"18071","13841","Factory Worker"
"18072","13842","Call Operator"
"18073","13844","Sales"
"18074","13845","????? ?????? ?? ????? ?? ???????"
"18075","13846","Tikuvchi"
"18076","13847","Sales Manager"
"18077","13848","Sotuv menejeri"
"18078","13849","??????????? ??????"
"18079","13849","??????????? ????????"
"18080","13850","??????? ???????? ????????????"
"18081","13851","Factory Worker"
"18082","13852","Car Wash Attendant"
"18083","13852","Moychik"
"18084","13853","Call Center Operator"
"18085","13854","Pasuda moyshik"
"18086","13854","Pishiriq ishchi"
"18087","13855","Somsa Ispolnitel"
"18088","13856","Call center manager"
"18089","13858","Sales Manager"
"18090","13859","Shampun ishchi"
"18091","13860","Avtokuryer"
"18092","13860","Skuterkuryer"
"18093","13861","UI/UX Designer"
"18094","13861","Graphic Designer"
"18095","13862","???????"
"18096","13862","?? ???????"
"18097","13862","????????"
"18098","13863","?? ???????"
"18099","13863","???????"
"18100","13863","????????"
"18101","13864","???????/????????"
"18102","13865","????????"
"18103","13865","??????????"
"18104","13867","Construction Worker"
"18105","13868","Warehouse Worker"
"18106","13868","Delivery Driver"
"18107","13869","Ko'ylak toshlari ishchisi"
"18108","13870","???????? ?? ????????"
"18109","13871","Language Instructor"
"18110","13874","Cashier"
"18111","13874","Waiter/Waitress"
"18112","13874","Prep Cook"
"18113","13874","Grill Cook"
"18114","13874","Salad Cook"
"18115","13874","Salesperson"
"18116","13874","Cashier"
"18117","13874","Dishwasher"
"18118","13875","Rasimchi"
"18119","13875","Sotuvchi"
"18120","13879","Farrosh"
"18121","13880","Oshpaz"
"18122","13881","???????"
"18123","13881","?? ???????"
"18124","13881","????????"
"18125","13882","????? ?????????"
"18126","13882","????? ?????????"
"18127","13883","Manager"
"18128","13884","?????????????"
"18129","13884","?????????"
"18130","13885","Tikuvchi"
"18131","13885","Upakovkachi"
"18132","13885","Dazmolchi"
"18133","13886","Sales Associate"
"18134","13887","Injener"
"18135","13887","Texnolog"
"18136","13888","??????????"
"18137","13889","Call Center Operator"
"18138","13890","IELTS Instructor"
"18139","13891","Elektrosvarshik"
"18140","13891","Svarshik"
"18141","13892","Sotuv menejeri"
"18142","13894","Bezakchi"
"18143","13894","Dizayner"
"18144","13895","Universal Xodim"
"18145","13897","Office Assistant"
"18146","13898","Sales Manager"
"18147","13899","UI/UX dizayner"
"18148","13900","Cafe Worker"
"18149","13901","Operator"
"18150","13902","Sotuv Menajer"
"18151","13902","Bosh Muta?asis"
"18152","13903","HR Mentor"
"18153","13903","HR Specialist"
"18154","13903","IT Educator"
"18155","13904","Content Creator"
"18156","13904","Social Media Influencer"
"18157","13905","Employee"
"18158","13906","Childcare Worker"
"18159","13909","Seamstress"
"18160","13909","Packager"
"18161","13909","Cook"
"18162","13910","Sales"
"18163","13911","Waiter"
"18164","13911","Waitress"
"18165","13912","Ingliz tili oæqituvchisi"
"18166","13913","Material Cutter"
"18167","13914","Sotuv menejer"
"18168","13916","SSOTUVCHI"
"18169","13916","REKLAMA XODIMI"
"18170","13916","UNDIRUV BO'LIMI XODIMI"
"18171","13917","Sotuv menejeri"
"18172","13918","Operator"
"18173","13920","Welder"
"18174","13921","Sales"
"18175","13922","????? ?????"
"18176","13923","Reklama specialisti"
"18177","13924","Sales Manager"
"18178","13924","Call Center Agent"
"18179","13925","Avtomobil Texnikasi"
"18180","13926","????? ?????????"
"18181","13927","Kuryer"
"18182","13928","???????"
"18183","13930","Furniture Designer"
"18184","13930","Furniture Maker"
"18185","13931","Warehouse Worker"
"18186","13931","Artisan"
"18187","13931","Cleaner"
"18188","13931","Machine Operator"
"18189","13931","Hotel Staff"
"18190","13931","Cook"
"18191","13931","Technician"
"18192","13931","Factory Worker"
"18193","13932","Manufacturing"
"18194","13932","Production"
"18195","13935","????? ????"
"18196","13936","????????? ?????"
"18197","13938","???? ??? ??????"
"18198","13941","Ishchi"
"18199","13943","????????"
"18200","13943","????? ???????????"
"18201","13943","?????? ????????"
"18202","13944","Kitchen Staff"
"18203","13945","Montajnik"
"18204","13945","Ustanovshik"
"18205","13945","Svarshchik"
"18206","13946","Textile Worker"
"18207","13947","Operator"
"18208","13948","??????"
"18209","13948","????????"
"18210","13948","???? ??????"
"18211","13949","Production Line Worker"
"18212","13950","Swimming Instructor"
"18213","13951","Drabelka zavod ishchisi"
"18214","13952","????? ?????????"
"18215","13953","Agentlik sohasi"
"18216","13954","Nakleka yopishtirish"
"18217","13956","Maxsulot ishlab chiqaruvchi"
"18218","13957","???????? ???????"
"18219","13957","?????????"
"18220","13957","???????? ???????"
"18221","13957","?????"
"18222","13957","????????"
"18223","13958","Taxi Driver"
"18224","13959","Idish ishchi"
"18225","13959","Oftichiant"
"18226","13960","Dijey"
"18227","13961","Call Center Operator"
"18228","13962","Metal Construction Worker"
"18229","13963","Shashlikxonaga ishchi"
"18230","13965","Operator"
"18231","13966","Kuryer"
"18232","13967","Malyar"
"18233","13968","???????"
"18234","13969","????????????"
"18235","13971","????? ?????? ?????????"
"18236","13972","Cashier"
"18237","13972","Cleaner"
"18238","13972","Team Member"
"18239","13973","????????"
"18240","13974","Tushuruvchi"
"18241","13974","Yuk ortuvchi"
"18242","13974","Yuk Tayyorlovchi"
"18243","13975","Yopishuvchi"
"18244","13976","Opa-Singillar"
"18245","13976","Aka-Ukalar"
"18246","13977","Sotuv Menejeri"
"18247","13978","????? ????????"
"18248","13981","???????"
"18249","13981","?? ???????"
"18250","13981","????????"
"18251","13982","????? ?????????"
"18252","13983","????? ?????????"
"18253","13983","?????????"
"18254","13984","SOTUV MENEJERI"
"18255","13985","Yuk Ortuvchi"
"18256","13985","Tayyorlovchi"
"18257","13986","Chinni Mahsulotlari Ishlab Chiqarish"
"18258","13987","????? ?????????"
"18259","13987","??? ??????????"
"18260","13988","Agent"
"18261","13989","????? ????????"
"18262","13991","UPAKOFKACH"
"18263","13991","DAZMOLCHI UPAKOVKACHI"
"18264","13992","Yuvishchi"
"18265","13992","Routirchi"
"18266","13993","Sales Manager"
"18267","13994","Sales Manager"
"18268","13994","Sales Director"
"18269","13994","Call Center Manager"
"18270","13997","Sales Associate"
"18271","13998","Cashier"
"18272","13998","Salesperson"
"18273","13999","Sotuv menejeri"
"18274","14000","???-????? ??????"
"18275","14000","?????? ?????"
"18276","14001","Sotuvchi"
"18277","14001","Maslahatchi"
"18278","14002","Avto Exiyot Qismlari Savdosi"
"18279","14004","Sotuvchi konsultant"
"18280","14004","Mexanik shogird"
"18281","14005","Ayollar"
"18282","14005","Erkaklar"
"18283","14006","General Labor"
"18284","14007","Warehouse Operator"
"18285","14008","Ish boshqaruvchi"
"18286","14009","Factory Worker"
"18287","14010","Bolalar Maydonchasiga Ishchi"
"18288","14011","Bolalar maydonchasiga ishchi"
"18289","14012","Malakali asistent/hamshira"
"18290","14013","Language Teacher"
"18291","14013","Educator"
"18292","14014","Home and Household Worker"
"18293","14015","Sotuvchi Operator"
"18294","14016","Pliantus ishchi"
"18295","14018","Seamstress"
"18296","14018","Tailor"
"18297","14019","VISHIFKACH Yigit"
"18298","14020","????? ????"
"18299","14021","Paketchi"
"18300","14021","Packaging Staff"
"18301","14022","Skladchi"
"18302","14023","Receptionist"
"18303","14025","?????????"
"18304","14031","Ishchi"
"18305","14032","Manager"
"18306","14034","Sotuvchilar"
"18307","14035","Sotuvchi"
"18308","14037","Tikuvchi"
"18309","14037","Dazmolchi"
"18310","14039","???????"
"18311","14039","?? ???????"
"18312","14039","????????"
"18313","14040","Business Development Manager"
"18314","14040","Sales Manager"
"18315","14041","Call Center Operator"
"18316","14042","Chef"
"18317","14045","?????????"
"18318","14046","????? ????????? / Sales Manager"
"18319","14047","Production Worker"
"18320","14048","Razno Rabochiy"
"18321","14049","Production Worker"
"18322","14050","Sales"
"18323","14051","????????"
"18324","14051","???? ???????"
"18325","14051","??????? ??????"
"18326","14051","??????"
"18327","14051","????? ??????"
"18328","14052","Unknown"
"18329","14053","Sotuv operatori"
"18330","14054","Sales Representative"
"18331","14055","UI/UX Designer"
"18332","14058","Sales Manager"
"18333","14058","Customer Service Representative"
"18334","14059","Operator konsultant"
"18335","14060","Elektr gaz payvandchisi"
"18336","14060","Yig'uvchi"
"18337","14061","??????? ?????? ????"
"18338","14062","Cleaning Staff"
"18339","14063","Cleaning Staff"
"18340","14064","Sotuvchi-Konsultant"
"18341","14065","Sanitarka"
"18342","14066","Waitress"
"18343","14066","Food Server"
"18344","14066","Salesperson"
"18345","14067","Driver"
"18346","14067","Transportation"
"18347","14070","Russian Language Teacher"
"18348","14070","Primary School Teacher"
"18349","14072","????? ?????? ???????"
"18350","14073","Buxgalter"
"18351","14074","Afitsantlikka"
"18352","14074","Milliy taomlarga povir"
"18353","14074","Baliq pishiradigan"
"18354","14074","Pasuda moykachi"
"18355","14075","????????"
"18356","14075","?????????????"
"18357","14075","?????"
"18358","14075","????????"
"18359","14076","Childcare provider"
"18360","14077","?????????"
"18361","14079","Online income earner"
"18362","14081","Call Center Manager"
"18363","14081","Sales Manager"
"18364","14082","Skuterkuryer"
"18365","14082","Avtokuryer"
"18366","14083","Sales"
"18367","14083","Retail"
"18368","14083","Customer Service"
"18369","14084","Mebel Tikuvchi"
"18370","14085","Sotuvchi operator"
"18371","14086","Labo moshinasi bor bor xadovchi"
"18372","14086","Marketing"
"18373","14086","Sales"
"18374","14086","Inventory"
"18375","14087","Artisans"
"18376","14087","Warehouse Workers"
"18377","14087","Finishers"
"18378","14087","Cleaners"
"18379","14087","Cooks"
"18380","14087","Welders"
"18381","14087","Idlers Shredders"
"18382","14087","Heating Plant Workers"
"18383","14087","Hotel Workers"
"18384","14088","Laminator"
"18385","14088","Car Detailer"
"18386","14089","?????????"
"18387","14089","????????????????"
"18388","14090","Sales Manager"
"18389","14091","Operator"
"18390","14092","???????? ?? ????????"
"18391","14093","Sales"
"18392","14094","Sales Associate"
"18393","14095","??????????? ??????"
"18394","14097","Shashlikchi"
"18395","14097","Gamburgchi"
"18396","14098","oÆz ishini ustasi"
"18397","14100","???????? ?? ????????"
"18398","14101","Production Worker"
"18399","14102","Oshpaz"
"18400","14102","Ofitsiant"
"18401","14102","Tozalovchi"
"18402","14103","Chinni Mahsulotlar Nakleka Yopishtiruvchi"
"18403","14104","???????-???????"
"18404","14105","Tikuvchisi"
"18405","14107","Sales Assistant"
"18406","14108","Ishchi"
"18407","14109","Mebel daromadchi"
"18408","14109","Kraskachi molyar"
"18409","14110","Language Teacher"
"18410","14111","Mahsulotlar inventarizatsiyasi"
"18411","14111","Ishbilarmon"
"18412","14111","Logistika"
"18413","14113","Sales Representative"
"18414","14113","Customer Service Representative"
"18415","14114","???????"
"18416","14115","Operator Sotuvchi"
"18417","14117","Sotuv agenti"
"18418","14118","Doctor"
"18419","14118","Nurse"
"18420","14119","Tikuvchi"
"18421","14119","Pridelkachi"
"18422","14119","Bichuvchi"
"18423","14119","Vishivkachi"
"18424","14120","Delivery Driver"
"18425","14121","?????????"
"18426","14122","Manager"
"18427","14122","Consultant"
"18428","14123","Sotuv Konsultant"
"18429","14123","Sotuv Operatori"
"18430","14124","Moliyachi"
"18431","14124","Buxgalter"
"18432","14125","Massajist"
"18433","14126","???? ??????"
"18434","14126","??????????"
"18435","14127","Tukuvchi"
"18436","14128","Sotuv menejeri"
"18437","14129","Ayollar"
"18438","14130","Nanny"
"18439","14130","Home Helper"
"18440","14131","Yevro zabor ishlab chiqarish"
"18441","14133","Human Resources"
"18442","14133","Recruitment"
"18443","14134","Distributor"
"18444","14136","Textile Worker"
"18445","14137","Furniture Industry"
"18446","14138","Production Worker"
"18447","14139","Dizayner"
"18448","14139","Yordamchi"
"18449","14140","Sotuv menejeri"
"18450","14143","??????????"
"18451","14145","Massajist"
"18452","14146","Haydovchilik"
"18453","14150","Kuryer"
"18454","14153","?????????"
"18455","14154","Machine Operator"
"18456","14154","Packer"
"18457","14154","Loader"
"18458","14154","Master"
"18459","14154","Technician"
"18460","14154","Sales Manager"
"18461","14154","Furniture Sales Manager"
"18462","14154","Driver"
"18463","14155","Call Center Operator"
"18464","14156","Sales Manager"
"18465","14157","Call Center Operator"
"18466","14158","Sotuvchi"
"18467","14159","????? ????"
"18468","14160","???????? ?????????????"
"18469","14161","?????"
"18470","14161","????????"
"18471","14161","????????"
"18472","14161","?????????????"
"18473","14161","????????"
"18474","14162","???????"
"18475","14163","General Worker"
"18476","14164","Operator"
"18477","14164","Manager"
"18478","14166","Farm Worker"
"18479","14166","Fish Processing Plant Worker"
"18480","14168","Textile Production Worker"
"18481","14169","Sales Associate"
"18482","14170","Chef"
"18483","14170","Cook (Shashlik)"
"18484","14170","Cashier"
"18485","14170","Waitress/Waiter"
"18486","14170","Salad Chef"
"18487","14170","Dishwasher"
"18488","14170","Salesperson"
"18489","14170","Cashier"
"18490","14171","???? ????"
"18491","14171","?????? ?????????"
"18492","14171","????????"
"18493","14172","Sotuv kassiri"
"18494","14172","Sotuv mas'uliyati"
"18495","14173","????? ????????"
"18496","14174","Kuryer"
"18497","14175","Furniture Designer"
"18498","14175","Creative Designer"
"18499","14175","Craftsman"
"18500","14176","Social Media Marketing"
"18501","14178","Warehouse Worker"
"18502","14179","Welder"
"18503","14179","Logistic Assistant"
"18504","14180","Mebel ishchi"
"18505","14181","Content Creator"
"18506","14181","Social Media Influencer"
"18507","14183","Universal Xodim"
"18508","14184","Dizayner"
"18509","14184","Bezakchi"
"18510","14185","Computer Service"
"18511","14186","Sales Manager"
"18512","14187","???????? ????????"
"18513","14189","Sotuv menejeri"
"18514","14191","Svarka ustalari (Welders)"
"18515","14194","Tikuvchi"
"18516","14194","Dazmolchi"
"18517","14195","Operator"
"18518","14196","????? ?????????"
"18519","14197","Online Marketing"
"18520","14198","Tea House Worker"
"18521","14198","Confectionery Salesperson"
"18522","14198","Waiter"
"18523","14198","Salesman"
"18524","14199","Sales Manager"
"18525","14199","Customer Service Representative"
"18526","14200","Sales"
"18527","14200","Customer Service"
"18528","14201","Material cutter"
"18529","14202","????"
"18530","14203","Various"
"18531","14204","Bezakchilik"
"18532","14204","Sotuvchilik"
"18533","14205","Sales Manager"
"18534","14206","Consultant"
"18535","14206","Sales"
"18536","14207","UI/UX dizayner"
"18537","14207","Yaratuvchi"
"18538","14208","Sales"
"18539","14208","Marketing"
"18540","14208","Advertisement"
"18541","14209","QUTI YIGÆSH"
"18542","14210","Operator"
"18543","14211","?????? ????? ?????????"
"18544","14211","????????"
"18545","14212","????????????? ?????????"
"18546","14214","Sales"
"18547","14216","Er-xotin"
"18548","14217","Reklama bo'limi mutaxxisi"
"18549","14218","Avtoservis mekhanigi"
"18550","14219","Call Center Manager"
"18551","14220","Courier"
"18552","14221","Sales Consultant"
"18553","14222","Reklama Menejeri"
"18554","14223","???????????"
"18555","14223","?????????"
"18556","14226","????? ??????"
"18557","14226","????? ??????"
"18558","14227","Cook"
"18559","14227","Chef"
"18560","14227","Waiter"
"18561","14227","Server"
"18562","14228","????????"
"18563","14229","Operator"
"18564","14230","????? ????"
"18565","14231","General Labor"
"18566","14232","Barbecue Chef"
"18567","14232","Accountant"
"18568","14232","Dishwashing Staff"
"18569","14233","Payment Systems Specialist"
"18570","14233","Cashier"
"18571","14234","Sotuvchi"
"18572","14235","Massajist"
"18573","14237","Marketing Specialist"
"18574","14237","Lab Assistant"
"18575","14237","Stock Manager"
"18576","14237","Salesgirl"
"18577","14238","Sales Manager"
"18578","14239","Metal Construction Worker"
"18579","14240","Mulk bozori mutaxassis"
"18580","14241","Construction Services"
"18581","14242","adelkachi"
"18582","14242","raznarabochiy"
"18583","14242","molyarchik"
"18584","14244","Call Center Operator"
"18585","14245","Maxsulot Ishlab Chiqaruvchi"
"18586","14246","Sotuv Menejeri"
"18587","14247","Various"
"18588","14248","Driver"
"18589","14249","Tikuvchi"
"18590","14250","?????????"
"18591","14251","Fabrika ishchisi"
"18592","14252","Baker"
"18593","14254","Ishchi"
"18594","14255","???????? ?? ????????"
"18595","14256","Housekeeper"
"18596","14256","Doctor"
"18597","14256","Educator"
"18598","14256","Banking Professional"
"18599","14257","Manager"
"18600","14258","Salatchi (Fish Fryer)"
"18601","14259","Ish boshqaruvchi"
"18602","14261","Tikuvchi"
"18603","14262","Nakleka yopishtiruvchi"
"18604","14263","Chef"
"18605","14263","Cook"
"18606","14263","Baker"
"18607","14263","Pastry Chef"
"18608","14264","?????????? ????? ?????????"
"18609","14265","Call Center Sotuv Operatori"
"18610","14266","??????"
"18611","14267","????? ?????????"
"18612","14267","??????????"
"18613","14268","????????"
"18614","14270","Aka-Ukalar"
"18615","14270","Opa-Singillar"
"18616","14271","???????"
"18617","14271","???????"
"18618","14271","????????"
"18619","14271","?????????"
"18620","14271","?????"
"18621","14272","Waiter"
"18622","14272","Dishwasher"
"18623","14272","Kitchen Helper"
"18624","14273","Metal Worker"
"18625","14274","Massajist"
"18626","14275","Warehouse Worker"
"18627","14276","Sales Representative"
"18628","14277","Sales Manager"
"18629","14277","Customer Service Representative"
"18630","14278","Metal Worker"
"18631","14279","Pazanda"
"18632","14280","Production Worker"
"18633","14281","Sales Representative"
"18634","14281","Manager"
"18635","14282","Sales Manager"
"18636","14282","Call Center Manager"
"18637","14283","Welder"
"18638","14284","?????????"
"18639","14284","????????????"
"18640","14285","Pishiriq ishchi"
"18641","14287","??????? ????????"
"18642","14288","Warehouse Worker"
"18643","14289","Operator"
"18644","14290","Tikuvchi"
"18645","14290","Dazmolchi"
"18646","14291","Social Media Manager"
"18647","14292","Manager ?? ????????"
"18648","14293","?????????? ??????????"
"18649","14294","Assistant"
"18650","14295","Sales Manager"
"18651","14297","Security Guard"
"18652","14298","Shashlikxon"
"18653","14298","Oshpaz"
"18654","14299","Sales Manager"
"18655","14300","Sotuv va marketing"
"18656","14301","Farmatsevt"
"18657","14302","Administrator"
"18658","14303","Savdo agenti"
"18659","14304","Massajistka"
"18660","14305","Textile Worker"
"18661","14306","?????????"
"18662","14307","Plasmas xom ashyo specialist"
"18663","14308","Sotuvchi Operator"
"18664","14309","Kassir"
"18665","14310","Oformleniya Specialist"
"18666","14311","Sotuvchi"
"18667","14311","Kassir"
"18668","14312","?????????????"
"18669","14312","????? ????? ???????"
"18670","14313","Fast Food Worker"
"18671","14314","Salesperson"
"18672","14316","Aperatr"
"18673","14316","Sotuv Ishtirokchisi"
"18674","14317","Manager"
"18675","14318","Construction Worker"
"18676","14318","Agricultural Worker"
"18677","14318","Factory Worker"
"18678","14318","Driver"
"18679","14318","Electrician"
"18680","14318","Machinist"
"18681","14318","Agronomist"
"18682","14318","Security Guard"
"18683","14319","Operator"
"18684","14320","Sales"
"18685","14323","???????-???????"
"18686","14324","Textile Industry"
"18687","14325","Operator"
"18688","14326","Climbing Wall Attendant"
"18689","14326","Rope Park Attendant"
"18690","14326","Child Supervisor"
"18691","14326","Cashier"
"18692","14326","Cleaning Staff"
"18693","14328","????????"
"18694","14328","???-????????"
"18695","14329","Production Worker"
"18696","14330","Housekeeper"
"18697","14331","Car Wash Specialist"
"18698","14332","Technician"
"18699","14332","Assembler"
"18700","14332","Accountant"
"18701","14333","Tikuvcilar"
"18702","14333","Operatorlar"
"18703","14334","Sales Executive"
"18704","14334","Sales Representative"
"18705","14336","Osh tayyorlovchi"
"18706","14336","?????"
"18707","14337","Tovuq ferma"
"18708","14337","Payvandchi"
"18709","14337","Elektrik"
"18710","14337","Yuk tashish"
"18711","14337","Qassobchilik"
"18712","14337","Mo'l ferma"
"18713","14337","E-kategoriya Fura"
"18714","14337","Oyna qayta ishlashlab chiqarish"
"18715","14337","MaccDonalds-etkazish"
"18716","14337","and more"
"18717","14338","???????"
"18718","14339","Yuridik"
"18719","14340","Tukuvchi"
"18720","14341","Skladchi"
"18721","14342","Consultant"
"18722","14342","Sotuvchi"
"18723","14343","Oshpaz"
"18724","14344","Savdo vakili"
"18725","14344","Sales Agent"
"18726","14345","Call Operator"
"18727","14347","Car Wash Operator"
"18728","14347","Driver"
"18729","14348","????? ??????"
"18730","14349","Sales Associate"
"18731","14350","Malyar"
"18732","14351","???????? ?? ?????? ? ?????????"
"18733","14354","Receptionist"
"18734","14355","?????????? ?????????"
"18735","14356","????? ?????? ?????????"
"18736","14357","Warehouse Worker"
"18737","14358","Advertising Manager"
"18738","14358","Marketing Specialist"
"18739","14359","Dazmolchi"
"18740","14359","Tikuvchi"
"18741","14360","CALL CENTR OPERATOR"
"18742","14360","TAJRIBALI VA MALAKALI SOTUV MENEJER"
"18743","14361","Reseptionist"
"18744","14362","Electrician"
"18745","14363","Delivery Driver Assistant"
"18746","14365","???????? ???????"
"18747","14366","Personal Assistant"
"18748","14366","Administrative Assistant"
"18749","14367","Sales Manager"
"18750","14368","Baliq Pishiruvchi"
"18751","14369","Call Center Sotuv Menejeri"
"18752","14371","Marketing"
"18753","14371","Business Development"
"18754","14372","Kuyilgan ish"
"18755","14373","Lead Engineer"
"18756","14373","FullStack Engineer"
"18757","14374","?????"
"18758","14374","??? ?????????"
"18759","14375","Ring box instructor"
"18760","14376","Ovqat Yetkazuvchisi"
"18761","14378","XAQIQIY ARKAK"
"18762","14380","Buxgalter"
"18763","14382","Office Assistant"
"18764","14383","Production Worker"
"18765","14384","?????????????"
"18766","14384","?????????"
"18767","14385","Sotuv Menedjeri"
"18768","14388","Sotuvchi operatorlar"
"18769","14390","Textile Worker"
"18770","14391","Office Manager"
"18771","14391","Call Center Manager"
"18772","14393","???????? ????? ??????? ?????????"
"18773","14395","Packager"
"18774","14396","Sotuv operatori"
"18775","14397","Operator"
"18776","14398","Worker"
"18777","14399","Tozalik vositalari ishlab chiqarish"
"18778","14400","??????????????????"
"18779","14401","Mentor in React.js"
"18780","14401","React.js Developer"
"18781","14402","Call Center Operator"
"18782","14403","?????"
"18783","14404","????? ????????"
"18784","14405","Pizza Maker"
"18785","14405","Courier"
"18786","14405","Runner"
"18787","14405","Cashier"
"18788","14405","Dishwasher"
"18789","14405","Cleaning staff"
"18790","14406","Ombor xodimi"
"18791","14407","Administration"
"18792","14407","Human Resources"
"18793","14407","Sales"
"18794","14407","Marketing"
"18795","14409","????? ?????????"
"18796","14410","???????-?????????"
"18797","14411","Warehouse Worker"
"18798","14413","???????? (Manager)"
"18799","14414","Sotuvchi operator"
"18800","14415","Factory Worker"
"18801","14416","Sales Operator"
"18802","14417","Call center sales operator"
"18803","14418","Call Center Operator"
"18804","14419","Metal Lazer Operator"
"18805","14420","Backend Developer"
"18806","14421","CALL CENTER operatori"
"18807","14423","??????"
"18808","14424","Bosh hisobchi"
"18809","14424","Yordamchi"
"18810","14424","Farrosh"
"18811","14424","Elektromexanik"
"18812","14424","Tahlovchi"
"18813","14424","Ekstrudorchi"
"18814","14425","Salatchi"
"18815","14426","Production Worker"
"18816","14427","Kuryer"
"18817","14430","Warehouse Worker"
"18818","14431","????"
"18819","14432","Drabelka zavodi ishchisi"
"18820","14433","Furniture Maker"
"18821","14434","Production Worker"
"18822","14435","Tikuvchi (Harbiy kiyimlar va spitsovka ustasi)"
"18823","14436","Shofyor"
"18824","14436","Sotuvchi Operator"
"18825","14436","Svarkachi"
"18826","14437","Operator"
"18827","14438","Sales Manager"
"18828","14439","Operator"
"18829","14440","Warehouse Worker"
"18830","14441","Warehouse Workers"
"18831","14441","Laundry Workers"
"18832","14441","Craftsmen"
"18833","14441","Machine Operators"
"18834","14441","Painters"
"18835","14441","Cooks"
"18836","14441","Cleaners"
"18837","14441","Welders"
"18838","14441","Hotel Staff"
"18839","14442","Driver"
"18840","14443","Avtomashina tayorlash ishchi"
"18841","14444","????????-???????????"
"18842","14445","Kuryer"
"18843","14447","Assistant Manager"
"18844","14448","Sauna Worker"
"18845","14451","Mebel yaratish mutaxassis"
"18846","14452","???????"
"18847","14453","O'qituvchi"
"18848","14454","Construction Worker"
"18849","14455","Vendor"
"18850","14455","Cashier"
"18851","14455","Cook"
"18852","14455","Salad Chef"
"18853","14455","Waiter/Waitress"
"18854","14455","Chef"
"18855","14455","Dishwasher"
"18856","14455","Accountant"
"18857","14456","Bezakchi"
"18858","14456","Dizayner"
"18859","14457","Sales Associate"
"18860","14458","Sales Associate"
"18861","14459","Sales Manager"
"18862","14460","Sales Manager"
"18863","14460","Call Center Manager"
"18864","14461","Qorovul (Oxrana) ishchi"
"18865","14462","Social Media Marketing Specialist"
"18866","14463","Welder"
"18867","14463","Logistics Specialist"
"18868","14464","Machine Operator"
"18869","14464","Production Worker"
"18870","14465","Childcare"
"18871","14467","Sales Manager"
"18872","14468","Construction Worker"
"18873","14469","Administrator-kassirlar"
"18874","14470","Meat processing worker"
"18875","14471","Production Worker"
"18876","14472","Sales"
"18877","14472","Customer Service"
"18878","14473","Ish KEREMI WOMAN"
"18879","14474","??????"
"18880","14475","Packaging"
"18881","14476","Universal Usta"
"18882","14476","Alikafon Ustalari"
"18883","14476","Tunikafon Ustala"
"18884","14476","Akfa Ustasi"
"18885","14476","Payvandchi (Svarchik)"
"18886","14478","Sotuv menejeri"
"18887","14479","Online Marketer"
"18888","14479","Social Media Specialist"
"18889","14480","Call Operator"
"18890","14481","Kitob Dukoni Ishi"
"18891","14482","Baliiqchilik fermasi ishi"
"18892","14482","Shafyor"
"18893","14484","Promoter"
"18894","14485","Material Cutter"
"18895","14486","Savdo Agenti"
"18896","14487","Sotuv menejeri"
"18897","14488","FullStack Developer"
"18898","14488","Engineer"
"18899","14488","SoftwareJobs"
"18900","14488","TechJobs"
"18901","14488","ITCareers"
"18902","14489","Operator"
"18903","14489","Tikuvchi"
"18904","14489","Upakofka"
"18905","14490","???????????"
"18906","14491","Sotuv menejer"
"18907","14492","?????? ?????????"
"18908","14492","??????????"
"18909","14492","?????????"
"18910","14494","Ishchi"
"18911","14496","Operator"
"18912","14497","Call operator"
"18913","14497","Sales manager"
"18914","14498","Sotuv Menejeri"
"18915","14499","Avtomobil mekhanigi"
"18916","14501","Mebel dizayneri"
"18917","14501","Mebel ustasi"
"18918","14502","Kuryer"
"18919","14503","Production Worker"
"18920","14505","???????-?????????"
"18921","14506","Courier"
"18922","14509","Sotuv menejeri"
"18923","14510","???????????"
"18924","14511","???????"
"18925","14512","Savdo"
"18926","14513","Pishiriq tsexiga taklif qilish"
"18927","14513","Pirojniylar, toÆrtlar, pahlavalar chiqarish"
"18928","14514","????????"
"18929","14515","Cook"
"18930","14515","Chef"
"18931","14515","Kitchen Staff"
"18932","14516","Operator"
"18933","14517","???????"
"18934","14518","Delivery Driver"
"18935","14518","Courier"
"18936","14519","Sales Manager"
"18937","14522","?????"
"18938","14522","??? ?????????"
"18939","14523","General Worker"
"18940","14524","Dental Hygienist"
"18941","14525","Manager"
"18942","14526","????????"
"18943","14527","Tozalik xodimi"
"18944","14528","Mebel usta"
"18945","14530","Sotuv Menjeri"
"18946","14531","Sotuv"
"18947","14531","Xizmat ko'rsatish"
"18948","14533","?????????"
"18949","14534","??????? ????????"
"18950","14535","Massajistka"
"18951","14536","Manager"
"18952","14536","Math Teacher"
"18953","14536","Marketer"
"18954","14536","Operator"
"18955","14536","English Teacher"
"18956","14537","Massage Therapist"
"18957","14538","Warehouse Assistant"
"18958","14538","Delivery Driver"
"18959","14539","Call-center operator"
"18960","14541","Taxi Driver"
"18961","14542","Sales Manager"
"18962","14543","Video Creator"
"18963","14543","Creative Designer"
"18964","14544","??????????"
"18965","14544","???? ????????"
"18966","14545","Parfum dokoni"
"18967","14546","?????????????"
"18968","14546","????? ???????"
"18969","14547","Call Center Operator"
"18970","14549","??????? (????)"
"18971","14549","??????? (????)"
"18972","14549","???????? (???????)"
"18973","14549","????? (?????)"
"18974","14549","?????????"
