"id","job_id","country_code","country","city","full_address","is_remote_work"
"9936","10462","RU","Rossiya","","","0"
"9937","10463","UZ","O'zbekiston","Toshkent","Shayxontohur tumani, Beruniy 3A. Orientir Florensia to'yxonasi","0"
"9938","10464","UZ","O'zbekiston","Andijon","Not specified","0"
"9939","10465","UZ","O'zbekiston","Toshkent","Shayhontohur tuman va Chilonzor 16 balnitsa roparasida","0"
"9940","10466","UZ","O'zbekiston","Toshkent","","0"
"9941","10467","UZ","O'zbekiston","Toshkent","Toshkenda shahar yunusobod tumani amerkanskiy pasolstva tarafda","0"
"9942","10468","UZ","O'zbekiston","Toshkent","Shayxontohur tumani Furqat 1A (Toshkent City Boulward)","0"
"9943","10469","UZ","O'zbekiston","","","0"
"9944","10470","UZ","O'zbekiston","Toshkent tumani","????? ??????? ??????? , ??? ????? ??????","0"
"9945","10471","UZ","O'zbekiston","Andijon","?????? ??????","0"
"9946","10472","RU","Rossiya","Amur oblasti","Amur oblasti, Rossiya","0"
"9947","10473","RU","Rossiya","NULL","Rossiya (yashash joyi kompaniya tomonidan taÆminlanadi)","0"
"9948","10474","UZ","O'zbekiston","Navoiy","","0"
"9949","10475","UZ","O'zbekiston","Buxoro","Kogon shaxar, Bek kafe","0"
"9950","10476","UZ","O'zbekiston","Toshkent","Yangibozor tumani va Yashnobod tumanida","0"
"9951","10477","UZ","O'zbekiston","Andijon","????????? ???? ????","0"
"9952","10478","UZ","O'zbekiston","Namangan","","0"
"9953","10479","UZ","O'zbekiston","Toshkent","????? ??????? 13?","0"
"9954","10480","UZ","O'zbekiston","Toshkent","??????? ?????, ????? ????? ????? ????? ?????? 2","0"
"9955","10481","UZ","O'zbekiston","Toshkent","Chorsu maydoni","0"
"9956","10482","UZ","O'zbekiston","Toshkent","To'qimachiliklari MCHJ, Yahonorlar ko'chasi 14, Toshkent, O'zbekiston","0"
"9957","10483","UZ","O'zbekiston","Marg'ilon","Shahar Gaz, Marg'ilon","0"
"9958","10484","UZ","O'zbekiston","Farg'ona viloyati","Bag'dod tumani Cho'rindi qishlog'i","0"
"9959","10485","UZ","O'zbekiston","","","0"
"9960","10486","UZ","O'zbekiston","Toshkent tumani","Mehnat Fozilov. Ezoz mahalla.Chlonzor va Beruniy metrosdan damas bor","0"
"9961","10487","UZ","O'zbekiston","Toshkent","Toshkent tumani Mehnat Fozilov. Ezoz mahalla.Chlonzor va Beruniy metrosdan damas bor","0"
"9962","10488","UZ","O'zbekiston","Toshkent","Olmazor tumani, Nurafshon k≤chasida","0"
"9963","10489","UZ","O'zbekiston","Toshkent","????????? ??????, ??????? 6","0"
"9964","10490","UZ","O'zbekiston","Farg'ona","","0"
"9965","10491","UZ","O'zbekiston","Toshkent","To'shkent shahar Yunusobod tumani Yangi Yunusobod kuchasi","0"
"9966","10492","UZ","O'zbekiston","Toshkent","????????? ?????? ??????? ??????, ???????? ???????? ?????","0"
"9967","10493","UZ","O'zbekiston","Toshkent","Toshkent shahar Mirzo Ulug'bek tumani. Diadora Mo'ljall: TTZ 2 Bozor","0"
"9968","10494","UZ","O'zbekiston","Toshkent","Toshkent shahar, Yashnobod tumani","0"
"9969","10495","","","","","0"
"9970","10496","UZ","O?zbekiston","Toshkent","Chorsu maydoni","0"
"9971","10497","UZ","O'zbekiston","","Yangi Sergili kochasi 22","0"
"9972","10498","UZ","O'zbekiston","Toshkent","Yangi Sergili kochasi 22","0"
"9973","10499","UZ","O?zbekiston","Andijon","??????? ??????, ??????? ????????? ?????","0"
"9974","10500","UZ","O'zbekiston","Toshkent viloyati","Zangota tumanida","0"
"9975","10501","UZ","O'zbekiston","Andijon","Andijon shahar Soy guzarda","0"
"9976","10502","UZ","O'zbekiston","Namangan","Namangan shaxar Lola jaxon bozori","0"
"9977","10503","UZ","O'zbekiston","Toshkent","Metro 4 bekat sergeli xumo med korzinka","0"
"9978","10504","UZ","O'zbekiston","Toshkent","Toshkent shahar, Yashnabod tumani, Parkentskiy bozor","0"
"9979","10505","UZ","??????????","Andijon","","0"
"9980","10506","UZ","O'zbekiston","Ijodkorliklar shahri","","0"
"9981","10507","UZ","O'zbekiston","Toshkent","Toshkent viloyati Chirchiq shahri","0"
"9982","10508","UZ","??????????","Andijon","?????????","0"
"9983","10509","UZ","O'zbekiston","Toshkent","","0"
"9984","10510","UZ","O'zbekiston","Toshkent","Singapurskiy universitet yonida","0"
"9985","10511","UZ","O'zbekiston","Toshkent","Chilonzor tumani 16-shahar kasal xonasi yonida","0"
"9986","10512","UZ","O'zbekiston","Toshkent","","0"
"9987","10513","UZ","O'zbekiston","Toshkent","Yakkasaroy tumani, Toshkent to'qimachilik va yengil sanoat instituti mo'ljal","0"
"9988","10514","UZ","Oæzbekiston","Fargæona","BagÆdod tumani ChoÆrindi qishlogÆi","0"
"9989","10515","UZ","??????????","Andijon","4-????? ????, '?????' ??????, ???? ???????? ?????","0"
"9990","10516","UZ","O'zbekiston","Toshkent","????? ??????? ??????, ?. ??????? ??????, 13-??, ???? '???'","0"
"9991","10517","UZ","O'zbekiston","","","0"
"9992","10518","UZ","O'zbekiston","","","0"
"9993","10519","UZ","O'zbekiston","Not specified","Not specified","0"
"9994","10520","UZ","O'zbekiston","","N/A","0"
"9995","10521","RU","Rossiya","","","0"
"9996","10522","UZ","O'zbekiston","Toshkent","Nazarbek tumani","0"
"9997","10523","UZ","O'zbekiston","Toshkent","Sergeli sputnik 16","0"
"9998","10524","UZ","O'zbekiston","Toshkent","Toshkent shaxar, chilonzor tumani, Qatortol bozor 59-60-magazin","0"
"9999","10525","UZ","O'zbekiston","Toshkent","Toshkent shahri","0"
"10000","10526","UZ","O'zbekiston","Andijon","???? ????? ?????? ???? ??????? ??????","0"
"10001","10527","UZ","O'zbekiston","Toshkent","Toshkent shahar, Sergeli tumani, Nilufar-28","0"
"10002","10528","UZ","O'zbekiston","Toshkent","Yakkasaroy tumani, Yakkasaroy toyxonasi","0"
"10003","10529","RU","??????","Not specified","Not specified","0"
"10004","10530","UZ","O?zbekiston","","Yunusobot gvardeskiy 274 maktab oldida","0"
"10005","10531","UZ","O'zbekiston","Toshkent","Malika bozor, Korzinka 2-qavat","0"
"10006","10532","UZ","O'zbekiston","Farg'ona","S. Temur Muhayo","0"
"10007","10533","UZ","O'zbekiston","Andijon","??????? ????? ???","0"
"10008","10534","UZ","O'zbekiston","","","1"
"10009","10535","UZ","O'zbekiston","Andijon","Andijon shaxar","0"
"10010","10536","UZ","O'zbekiston","Toshkent","Toshkent zangiota tumani","0"
"10011","10537","UZ","??????????","Andijon","???? ????, ????????","0"
"10012","10538","UZ","??????????","????? ??????","??????? ?????","0"
"10013","10539","UZ","O'zbekiston","Toshkent","Angren shahri, Bo`stonliq tumani Soyliq qishloqchasi, G`azalkent shahri, Almazar shahri, Mirobod Tumani, Mirzo-Ulug`bek Tumani, Yangihayot Tumani","0"
"10014","10540","","","","","0"
"10015","10541","RU","Rossiya","","Rossiya (yashash joyi kompaniya tomonidan taÆminlanadi)","0"
"10016","10542","UZ","O'zbekiston","Urganch","Xorazm, Urganch","0"
"10017","10543","UZ","O'zbekiston","Chirchiq","Chirchiq shahar 50 yillik shox ko'chasi, 8-mikrorayon krugi","0"
"10018","10544","UZ","O'zbekiston","Samarqand","Samarqand Darvoza Savdo kompleksi","0"
"10019","10545","UZ","O'zbekiston","Farg'ona","?? Festival","0"
"10020","10546","UZ","??????????","Andijon","??????? ????","0"
"10021","10547","UZ","O'zbekiston","","","0"
"10022","10548","UZ","O'zbekiston","","","0"
"10023","10549","UZ","O'zbekiston","Toshkent","","0"
"10024","10550","UZ","O'zbekiston","Angren, Bo'stonliq tumani Soyliq qishloqchasi, G'azalkent shahri, Almazar shahri, Mirobod Tumani, Mirzo-Ulug'bek Tumani, Yangihayot Tumani","","0"
"10025","10551","UZ","O'zbekiston","Toshkent","Uchtepa tumani 41-oilaviy poleklenika Olmazor tumani 15-oilaviy poleklenika","0"
"10026","10552","UZ","O'zbekiston","Toshkent","","0"
"10027","10553","UZ","O'zbekiston","Toshkent","Ko'cha","0"
"10028","10554","UZ","O'zbekiston","Toshkent","Olmazor tumani Qora qamish 2/1 326 maktabi yonida","0"
"10029","10555","UZ","O'zbekiston","Farg'ona","","0"
"10030","10556","UZ","??????????","Andijon","??????? ????? ??????? ??????","0"
"10031","10557","RU","Rossiya","","Rossiya (yashash joyi kompaniya tomonidan taÆminlanadi)","0"
"10032","10558","UZ","O&#39;zbekiston","Samarqand","Belgilangan joy","0"
"10033","10559","UZ","O'zbekiston","Buxoro","Buxoro shahar","0"
"10034","10560","UZ","O'zbekiston","Toshkent","N/A","0"
"10035","10561","UZ","O'zbekiston","Urganch","Xorazim viloyati, Urganch shahar Az-Zamaxshariy koÆchasi 3-uy","0"
"10036","10562","UZ","O'zbekiston","Buxoro","Buxoro viloyati, Buxoro shahar 5-mikrorayon, Namozgoh ko'chasi","0"
"10037","10563","UZ","O'zbekiston","Samarqand","Samarqand shahar Ko'z kasalliklari shifoxonasi (23 fevral mahallasi)","0"
"10038","10564","UZ","O'zbekiston","Buxoro","Buxoro shahar,Buxoro savdo majmuasi oldida.","0"
"10039","10565","UZ","O'zbekiston","Toshkent","Chilonzor Oqtepa","0"
"10040","10566","UZ","O'zbekiston","Toshkent","Belgilanmagan","0"
"10041","10567","UZ","O'zbekiston","Risoviy bozor","Risoviy bozor magnit supermarket 2 etaj","0"
"10042","10568","UZ","O'zbekiston","Andijon","","0"
"10043","10569","UZ","??????????","Andijon","??????? ?????","0"
"10044","10570","UZ","O'zbekiston","Toshkent","N/A","0"
"10045","10571","UZ","O?zbekiston","Toshkent","Yangi Qo?yliq ko?chasi, 1b","0"
"10046","10572","UZ","O'zbekiston","Namangan","Namangan shahri","0"
"10047","10573","UZ","O'zbekiston","Toshkent","Yunusobod 14-mavze, Lulu market, Sayram korzinka","0"
"10048","10574","UZ","O'zbekiston","Toshkent","","0"
"10049","10575","UZ","O'zbekiston Respublikasi","Sirdaryo","","0"
"10050","10576","UZ","??????????","Andijon","?????? ?????? 18","0"
"10051","10577","UZ","O'zbekiston","Toshkent","Olmazor tumani, Nurafshon k≤chasida","0"
"10052","10578","UZ","Oæzbekiston","Andijon","80 ????","0"
"10053","10579","UZ","??????????","Andijon","","0"
"10054","10580","UZ","O'zbekiston","Andijon","N/A","0"
"10055","10581","UZ","Oæzbekiston","Toshkent","","0"
"10056","10582","UZ","O'zbekiston","Andijon","??????? ?????????????? 2-??????","0"
"10057","10583","UZ","??????????","Andijon","","0"
"10058","10584","N/A","Online","","N/A","1"
"10059","10585","RU","Rossiya","Moskva","","0"
"10060","10586","UZ","Oæzbekiston","Andijon","Andijon shahri","0"
"10061","10587","UZ","O'zbekiston","Buxoro","Buxoro shahar","0"
"10062","10588","UZ","O'zbekiston","Namangan","Belirtilmemi?","0"
"10063","10589","UZ","O'zbekiston","Toshkent","Yunusobod 7 kvartal","0"
"10064","10590","UZ","O'zbekiston","Toshkent","Yashnabod tumani Go'zal ko'cha 9-tor, Olmos metro","0"
"10065","10591","UZ","O'zbekiston","Toshkent","Mirobod tumani / Shayxontohur tumani","0"
"10066","10592","UZ","O'zbekiston","","Risoviy bozor magnit supermarket 2-qavat","0"
"10067","10593","UZ","O'zbekiston","Oltiariq","","0"
"10068","10594","UZ","O'zbekiston","Toshkent","??????? ?????","0"
"10069","10595","UZ","O'zbekiston","Farg'ona viloyati","Farg'ona viloyati Bag'dod tumani Cho'rindi qishlog'i","0"
"10070","10596","UZ","??????????","???????","????? ??????","0"
"10071","10597","RU","??????","??????","???????? ???????","0"
"10072","10598","UZ","O'zbekiston","Toshkent","","0"
"10073","10599","UZ","O'zbekiston Respublikasi","Samarqand","","0"
"10074","10600","UZ","O'zbekiston","Toshkent","??????? ?????, ???????? ??????. 6 ?????. PLANBABY ?????????. ???????? (??? ????? ???????)","0"
"10075","10601","UZ","O'zbekiston","Toshkent","Toshkent shaxar","0"
"10076","10602","UZ","O'zbekiston","Samarkand","Samarkand, O'zbekiston","1"
"10077","10603","UZ","??????????","??????? ?????","??????? ??? 77 ? ??","0"
"10078","10604","UZ","O'zbekiston","Toshkent","Chilonzor tumani, Qatortol bozor 59-60-magazin","0"
"10079","10605","UZ","O'zbekiston","Samarqand","Oqdaryo tumani","0"
"10080","10606","UZ","O'zbekiston","Namangan","Namangan viloyati, Namangan tumani, churtuk mahalla","0"
"10081","10607","UZ","O'zbekiston","Toshkent","Buyuk Ipak Yoli metrodan 10 minutli yol","0"
"10082","10608","UZ","O'zbekiston","Toshkent","","0"
"10083","10609","DK","Danmarka","","","0"
"10084","10610","UZ","O'zbekiston","Toshkent","????????? ??????","0"
"10085","10611","UZ","O'zbekiston","Toshkent","Toshkent shahar","0"
"10086","10612","KG","??????????? ????????????","??????","?????? ??????????","0"
"10087","10613","UZ","O'zbekiston","Andijon","??????? ?????","0"
"10088","10614","UZ","??????????","Andijon","","0"
"10089","10615","UZ","O'zbekiston","Andijon","??????? ??????","0"
"10090","10616","UZ","O'zbekiston","Toshkent","Chilonzor tumani Kichik xalqa aylanma yoli 151a/1, Archa koÆcha Soliq kolledji qarshisida","0"
"10091","10617","UZ","O'zbekiston","Toshkent","","0"
"10092","10618","UZ","O'zbekiston","Toshkent","Toshkent shahar","0"
"10093","10619","UZ","??????????","Andijon","????????","0"
"10094","10620","UZ","O?zbekiston","Andijon","","0"
"10095","10621","UZ","O'zbekiston","Toshkent","Nazarbek","0"
"10096","10622","UZ","O'zbekiston","Toshkent","Toshkent, Nazarbek","0"
"10097","10623","UZ","??????????","Andijon","","0"
"10098","10624","UZ","??????????","Toshkent","??????? ???. ????? ??????. ?????? ???????. ???? ?????.","0"
"10099","10625","UZ","??????????","Toshkent","??????? ????? ???????? 12-??","0"
"10100","10626","ONLINE","Onlayn","","","1"
"10101","10627","UZ","O'zbekiston","Andijon","","0"
"10102","10628","UZ","O'zbekiston","Toshkent","Toshkent shahri","0"
"10103","10629","RU","??????","?????????","","0"
"10104","10630","UZ","O'zbekiston","Namangan","","0"
"10105","10631","UZ","O'zbekiston","Toshkent","Toshken shaxar markazi","0"
"10106","10632","UZ","O'zbekiston","Andijon","??????? ????? ?? ????? ????","0"
"10107","10633","UZ","O'zbekiston","Toshkent","Toshkent Shahri","0"
"10108","10634","UZ","O'zbekiston","Toshkent","N/A","0"
"10109","10635","UZ","O'zbekiston","Marg'ilon","Marg'ilon shahar Ansor savdo majmuasi","0"
"10110","10636","UZ","O'zbekiston","Sirdaryo","","0"
"10111","10637","UZ","??????????","Andijon","????? ???","0"
"10112","10638","UZ","O'zbekiston","","Yunusobod, Hasanboy, Tiklanish 10-ko'cha, 16-uy","0"
"10113","10639","UZ","O'zbekiston","","","0"
"10114","10640","UZ","O'zbekiston","Olmaliq","Olmaliq shaxar","0"
"10115","10641","UZ","Oæzbekiston","Olmaliq","Olmaliq shaxar","0"
"10116","10642","UZ","??????????","Toshkent","","0"
"10117","10643","UZ","??????????","Andijon","?????????","0"
"10118","10644","UZ","??????????","Andijon","","0"
"10119","10645","UZ","O'zbekiston","Toshkent","?????? ??????? ?????, ?.?. ?????","0"
"10120","10646","UZ","O'zbekiston","Toshkent","Orikzor","0"
"10121","10647","UZ","O'zbekiston","Toshkent","Toshkentshahar mirzo ulugbek tumani qorasuv 6","0"
"10122","10648","UZ","O'zbekiston","Toshkent","?. ???????, ???????? ???????? 'Gumbaz'","0"
"10123","10649","UZ","O'zbekiston","Toshkent","Yakkasaroy tumani, Toshkent To'qimachilik va Yengil Sanoat Instituti mo'ljal","0"
"10124","10650","UZ","O'zbekiston","Toshkent","Toshkent shahar ipadrom, Teshik ko'prikdan o'tgandan keyin eski yong'oq zaprafkasi yonida","0"
"10125","10651","UZ","O'zbekiston","Andijon","Temir yo'l vokzal ruparasi","0"
"10126","10652","UZ","O'zbekiston","Toshkent","Qatortol-60, Chilonzor tumani, Toshkent","0"
"10127","10653","Online","O'zbekiston","","","1"
"10128","10654","UZ","O'zbekiston","Toshkent","Cho'shtepa","0"
"10129","10655","UZ","O'zbekiston","Andijon","Piyozpoya 48-damas oxiri","0"
"10130","10656","UZ","O'zbekiston","Nukus","Nukus qalasi, 108 pavarot","0"
"10131","10657","UZ","O'zbekiston","Toshkent","","0"
"10132","10658","UZ","Oæzbekiston","Toshkent","Metro 4 bekat sergeli xumo med korzinka","0"
"10133","10659","UZ","Oæzbekiston","Toshkent","Metro 4 bekat Sergeli Xumo Med Korzinka","0"
"10134","10660","UZ","??????????","??????? ??????","??????? ???? ???????? 19 ?????","0"
"10135","10661","UZ","??????????","","","1"
"10136","10662","UZ","??????????","Andijon","??????? ?????","0"
"10137","10663","UZ","O'zbekiston","Toshkent","","0"
"10138","10664","UZ","O'zbekiston","Toshkent","","0"
"10139","10665","UZ","O'zbekiston","Toshkent","Toshkent shaxar Chilonzor tumani Bunyodkor shoh ko'chasi (??????)20 Olmazor metrosidan piyoda 5 daqiqalik yo'l Mo'ljal: Libos house 3 etaj (Mevazor arka ro'parasi)","0"
"10140","10666","N/A","?/A","","","0"
"10141","10667","UZ","O'zbekiston","Andijon","???? ?? ????, ????????","0"
"10142","10668","UZ","O'zbekiston","Toshkent","Gafur Gulom metro Sebzor 2","0"
"10143","10669","ONLINE","Onlayn","NULL","NULL","1"
"10144","10670","RU","Rossiya","","Rossiya","0"
"10145","10671","RU","Rossiya","","Rossiya (yashash joyi kompaniya tomonidan taÆminlanadi)","0"
"10146","10672","UZ","O'zbekiston","Navoiy","","0"
"10147","10673","UZ","O'zbekiston","Toshkent","Metro 4 bekat sergeli xumo med korzinka","0"
"10148","10674","UZ","O'zbekiston","Toshkent","N/A","0"
"10149","10675","UZ","O'zbekiston","Toshkent","Beruniy metro","0"
"10150","10676","UZ","O'zbekiston","Toshkent","Chorsu gold sentr 1-qavat 51-dokon","0"
"10151","10677","UZ","O'zbekiston","","","0"
"10152","10678","UZ","O'zbekiston","","","0"
"10153","10679","UZ","O'zbekiston","","","1"
"10154","10680","UZ","O'zbekiston","Toshkent","Yunusobod","0"
"10155","10681","UZ","O'zbekiston","Toshkent","Toshkent","0"
"10156","10682","UZ","O'zbekiston","Andijon","Andijon shahri","0"
"10157","10683","UZ","O'zbekiston","Toshkent","Toshkent Shahar Mirzo Ulugbek tumani","0"
"10158","10684","RU","Rossiya","Krasnoyarsk","Krasnoyarsk shahri","0"
"10159","10685","UZ","O'zbekiston","Toshkent","Toshkent shahar Yashnobod tumani Elbek ko'chasi 31","0"
"10160","10686","UZ","O'zbekiston","Samarqand","Abdurahmon Jomiy ko'chasi 79","0"
"10161","10687","UZ","O'zbekiston","Toshkent","Qibrey tumani","0"
"10162","10688","UZ","??????????","Toshkent","??????? ??????, ????? ??????? ???????, ??? ????? ??????","0"
"10163","10689","UZ","O'zbekiston","Toshkent","Novza Metro 300 metr Dukon joylashgan, Chilonzor tumani","0"
"10164","10690","UZ","O'zbekiston","Toshkent","Shayhontohur tumani, O'zbekiston  oreintir, Kokcha masjid","0"
"10165","10691","UZ","O'zbekiston","Toshkent","Toshkent shahar Chilonzor tumuni 7 kvartal Oktepa kurg'a atrofida","0"
"10166","10692","UZ","O'zbekiston","Toshkent","","0"
"10167","10693","UZ","O'zbekiston","Toshkent","Shayxontohur tumani, Samarqand darvoza 5-uy","0"
"10168","10694","UZ","O'zbekiston","","","0"
"10169","10695","UZ","O'zbekiston","","","0"
"10170","10696","UZ","O'zbekiston","","","0"
"10171","10697","","","","","0"
"10172","10698","UZ","O'zbekiston","Toshkent","Toshkent shahar, Shayxontohur tumani, Samarqand darvoza 5-uy","0"
"10173","10699","UZ","O'zbekiston","","","0"
"10174","10700","","","","","0"
"10175","10701","UZ","??????????","Andijon","","0"
"10176","10702","UZ","O'zbekiston","Farg'ona tumani Mindonobod","","0"
"10177","10703","UZ","O'zbekiston","Andijon","??????? ?????","0"
"10178","10704","RU","Rossiya","Irkutsk","","0"
"10179","10705","UZ","??????????","Andijon","???????","0"
"10180","10706","UZ","O'zbekiston","Toshkent","???????? ??????","0"
"10181","10707","UZ","O'zbekiston","Navoiy","","0"
"10182","10708","UZ","O'zbekiston","Farg'ona","","0"
"10183","10709","UZ","O'zbekiston","Andijon","???????? ??????","0"
"10184","10710","UZ","O'zbekiston","Toshkent","Toshkent shahri","0"
"10185","10711","RU","Rossiya","","","0"
"10186","10712","UZ","O'zbekiston","Toshkent","Yunusobod","0"
"10187","10713","UZ","O'zbekiston","Toshkent","Shahriston metro","0"
"10188","10714","UZ","O'zbekiston","Toshkent","????????? ??????","0"
"10189","10715","UZ","O'zbekiston","Toshkent","??????? ?????, ????? ??????? ??????, ???? ?????? 1","0"
"10190","10716","UZ","O'zbekiston","Toshkent","Chirchiq shahri","0"
"10191","10717","UZ","O'zbekiston","Toshkent","Uchtepa tumani","0"
"10192","10718","UZ","??????????","","","0"
"10193","10719","UZ","O'zbekiston","Toshkent shahri","Belgilangan yo'nalishda","0"
"10194","10720","UZ","O'zbekiston","Andijon","???????? ??????? ????","0"
"10195","10721","UZ","??????????","Andijon","","0"
"10196","10722","UZ","O'zbekiston","??????? ??????","?????? ?????, ??????? ?????? ?????????","0"
"10197","10723","UZ","O'zbekiston","Toshkent","Olmazor tumani, Nurafshon ko'chasi, Hastimon masjidi","0"
"10198","10724","UZ","O'zbekiston","Farg'ona tumani","Farg'ona tumani, Log'on QFY","0"
"10199","10725","UZ","O'zbekiston","Toshkent","Chilonzor tumani Bunyodkor shoh ko'chasi (??????)20, Libos house 3 etaj (Mevazor arka ro'parasi)","0"
"10200","10726","RU","Russia","?????????","","0"
"10201","10727","UZ","O'zbekiston","??????? ??????","?????? ?????, ??????? ?????? ?????????","0"
"10202","10728","UZ","O'zbekiston","Farg'ona","??????? ????? ????? ??? ?????? 39 ? ??","0"
"10203","10729","UZ","O'zbekiston","NULL","Uchtepa 23, mavze 56","0"
"10204","10730","UZ","O'zbekiston","Toshkent","Xalqlar do'stligi ko'chasi, 123","0"
"10205","10731","UZ","O'zbekiston","???","????????","0"
"10206","10732","UZ","O'zbekiston","Olmaliq","Olmaliq shahar","0"
"10207","10733","UZ","O'zbekiston","Toshkent","Toshkent shahri","0"
"10208","10734","UZ","O'zbekiston","Toshkent","Samarqand darvoza, Next Mall, Depo mall, Riviera mall, Kompass mall, Toshkent City mall","0"
"10209","10735","UZ","??????????","Toshkent","??????? ?????","0"
"10210","10736","UZ","O'zbekiston","Toshkent","Qibray tumani","0"
"10211","10737","UZ","??????????","Toshkent","????? ??????? ??????, ????? ?????, 98, ???????? '???? ?????????? ????'","0"
"10212","10738","UZ","O'zbekiston","Toshkent","Toshkent viloyati, Toshkent tumani, E'zoz MFY, MEHNAT GROUP zavodi ko'chasidan kiriladi. Betonkadan 2,5-3 km ichkarida.","0"
"10213","10739","UZ","O'zbekiston","Toshkent","Yangi Sergili kochasi 22","0"
"10214","10740","UZ","??????????","Andijon","???????? ??????","0"
"10215","10741","UZ","??????????","Toshkent","????? ??????? ??????, ????? ?????, 98, ???????? '???? ?????????? ????'","0"
"10216","10742","UZ","O'zbekiston","Andijon","???????? ??????","0"
"10217","10743","UZ","O'zbekiston","Olmaliq","Olmaliq shahar","0"
"10218","10744","UZ","??????????","Toshkent","??????? ?????","0"
"10219","10745","UZ","O?zbekiston","","","1"
"10220","10746","UZ","O'zbekiston","Toshkent","Samarqand darvoza, Next Mall, Depo mall, Riviera mall, Kompass mall, Toshkent City mall","0"
"10221","10747","UZ","O'zbekiston","Toshkent","Mustaqillik, 132 uy","0"
"10222","10748","UZ","O'zbekiston","Toshkent","Qibray tumani","0"
"10223","10749","UZ","??????????","????????","??? ???????, ????????","0"
"10224","10750","UZ","O'zbekiston","","Yangi Sergili kochasi 22","0"
"10225","10751","UZ","O'zbekiston","","Uchtepa 23 mavze 56","0"
"10226","10752","UZ","O'zbekiston","Toshkent","Toshkent viloyati, Toshkent tumani, E'zoz MFY, MEHNAT GROUP zavodi ko'chasidan kiriladi. Betonkadan 2,5-3 km ichkarida.","0"
"10227","10753","UZ","Oæzbekiston","Toshkent","Telegramdan lakatsiya tashab beriladi","0"
"10228","10754","UZ","O'zbekiston","Toshkent","Toshkent shahri, Yangihayot tumani, Daryo Buyi, 4-tor kuchasi","0"
"10229","10755","UZ","O'zbekiston","Toshkent","Toshkent shahri, Yangiha?t tumani, Daryo Buyi, 4-tor kuchasi","0"
"10230","10756","UZ","O'zbekiston","Toshkent","???????? ??????, 17 ??","0"
"10231","10757","UZ","O'zbekiston","Toshkent","","0"
"10232","10758","UZ","O'zbekiston","Toshkent","","0"
"10233","10759","UZ","O'zbekiston","Toshkent","Metro 4 bekat sergeli xumo med korzinka","0"
"10234","10760","UZ","O'zbekiston","Toshkent","Metro 4 bekat sergeli xumo med korzinka","0"
"10235","10761","RU","Rossiya","Amur oblasti","Amur oblasti, GAZPROMZAVOD Icon","0"
"10236","10762","UZ","O'zbekiston","Angren, Bo'stonliq tumani Soyliq qishloqchasi, G'azalkent shahri, Almazar shahri, Mirobod Tumani, Mirzo-Ulug'bek Tumani, Yangihayot Tumani","","0"
"10237","10763","UZ","O'zbekiston","Angren, Bo'stonliq tumani Soyliq qishloqchasi, G'azalkent shahri, Almazar shahri, Mirobod Tumani, Mirzo-Ulug'bek Tumani, Yangihayot Tumani","","0"
"10238","10764","UZ","O'zbekiston","Namangan","Namangan shahar 5 mik 5 poliklinika","0"
"10239","10765","UZ","O'zbekiston","Farg'ona","Farg'ona tumani, Log'on QFY","0"
"10240","10766","UZ","O'zbekiston","Toshkent","SOLNICHNIY KANSTAVAR BOZORI yonida joylashgan","0"
"10241","10767","UZ","O'zbekiston","Toshkent","SOLNICHNIY KANSTAVAR BOZORI","0"
"10242","10768","UZ","O?zbekiston","Toshkent","Yunsobod tumani Sampi bolnitsa","0"
"10243","10769","UZ","O'zbekiston","Toshkent","Xasanboy tumani","0"
"10244","10770","UZ","O'zbekiston","Toshkent","Toshkent shahar, Yashnabod tumani, Parkentskiy bozor","0"
"10245","10771","UZ","Uzbekistan","Toshkent","Yunsobod tumani Sampi bolnitsa, Orzu restaurant","0"
"10246","10772","UZ","O'zbekiston","","Risoviy bozor magnit supermarket 2-qavat","0"
"10247","10773","UZ","O'zbekiston","Buxoro","","0"
"10248","10774","UZ","O'zbekiston","Andijon","?????? ??????","0"
"10249","10775","UZ","O'zbekiston","Toshkent","","1"
"10250","10776","UZ","O'zbekiston","Far?ona","Far?ona shaxar temir yul kuchasi 39 a uy","0"
"10251","10777","UZ","O'zbekiston","Toshkent","Ma'lum emas","0"
"10252","10778","UZ","O'zbekiston","Toshkent","","0"
"10253","10779","UZ","??????????","Andijon","???????","0"
"10254","10780","UZ","O'zbekiston","Toshkent","Toshkent shahri Shayxontohur tumani Massiv Qoratosh 2 (Korzinkani 2 qavati) MANHATTAN kiyim do'koniga","0"
"10255","10781","UZ","O'zbekiston","Toshkent","Toshkent, Algoritm Shakarchi mahallasi","0"
"10256","10782","UZ","O'zbekiston","Toshkent","Chilonzor metro","0"
"10257","10783","UZ","O'zbekiston","Toshkent","TOSHKENT SHAHAR KUMARIK","0"
"10258","10784","UZ","O'zbekiston","Andijon","Kusharik tuyxonasi yo'ni","0"
"10259","10785","RU","Russia","","Rossiya (yashash joyi kompaniya tomonidan taÆminlanadi)","0"
"10260","10786","UZ","O'zbekiston","Toshkent","Manzil beruny metrosi","0"
"10261","10787","RU","??????","?????????","","0"
"10262","10788","UZ","O'zbekiston","Guliston","Belline office","0"
"10263","10789","UZ","O'zbekiston","Toshkent","B?kt?mir tum?ni, Food city boz?rid?n 2 km ?tgan d?","0"
"10264","10790","UZ","O'zbekiston","Toshkent","Toshkent shahri, Uchtepa tumani, Chilonzor-12","0"
